n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
20,1,62,0.121408,0.120341,0.113513
20,1,63,0.027586,0.026520,0.014382
20,1,64,0.026354,0.025258,0.018894
20,2,1,0.021817,0.014569,0.009596
20,2,2,0.027444,0.024640,0.010351
20,2,3,0.037251,0.035892,0.020483
20,2,4,0.027113,0.025891,0.013052
20,2,5,0.025672,0.024505,0.015572
20,2,6,0.028424,0.027327,0.022515
20,2,7,0.028333,0.027165,0.013449
20,2,8,0.027286,0.026035,0.013140
20,2,9,0.024678,0.023380,0.012938
20,2,10,0.053786,0.052528,0.036217
20,2,11,0.028498,0.027336,0.016052
20,2,12,0.037749,0.036587,0.026034
20,2,13,0.040904,0.039678,0.024936
20,2,14,0.028392,0.027199,0.012435
20,2,15,0.038882,0.037730,0.025046
20,2,16,0.051967,0.050835,0.044938
20,2,17,0.039776,0.038693,0.026219
20,2,18,0.028153,0.027076,0.015157
20,2,19,0.028160,0.027086,0.013657
20,2,20,0.052826,0.051759,0.043902
20,2,21,0.040050,0.038896,0.026797
20,2,22,0.026239,0.025182,0.015323
20,2,23,0.053252,0.052145,0.042228
20,2,24,0.025939,0.024879,0.017367
20,2,25,0.040159,0.039086,0.030385
20,2,26,0.028143,0.027061,0.015310
20,2,27,0.025955,0.024887,0.015335
20,2,28,0.027173,0.026109,0.016972
20,2,29,0.027141,0.026062,0.014245
20,2,30,0.030933,0.027153,0.014834
20,2,31,0.028368,0.027288,0.023399
20,2,32,0.025444,0.024345,0.014703
20,2,33,0.040702,0.037827,0.033527
20,2,34,0.032653,0.030589,0.016643
20,2,35,0.063993,0.062906,0.053128
20,2,36,0.027257,0.026183,0.014518
20,2,37,0.025222,0.024147,0.016174
20,2,38,0.038641,0.037375,0.028513
20,2,39,0.027834,0.026745,0.016177
20,2,40,0.027696,0.026603,0.015352
20,2,41,0.050849,0.049769,0.041255
20,2,42,0.051602,0.050515,0.043895
20,2,43,0.038382,0.037290,0.030188
20,2,44,0.038193,0.037110,0.033174
20,2,45,0.028293,0.027221,0.015126
20,2,46,0.061219,0.060136,0.048418
20,2,47,0.028162,0.027080,0.015656
20,2,48,0.028116,0.027041,0.015971
20,2,49,0.065796,0.064716,0.050006
20,2,50,0.028112,0.027035,0.013914
20,2,51,0.025792,0.024715,0.014959
20,2,52,0.028157,0.027058,0.019282
20,2,53,0.028373,0.027290,0.016358
20,2,54,0.026125,0.025007,0.019590
20,2,55,0.026160,0.025082,0.018489
20,2,56,0.112918,0.111829,0.106353
20,2,57,0.028269,0.027178,0.017785
20,2,58,0.028103,0.027007,0.015208
20,2,59,0.098357,0.097274,0.086063
20,2,60,0.026703,0.025612,0.014758
20,2,61,0.028171,0.027086,0.014441
20,2,62,0.073229,0.072125,0.065862
20,2,63,0.026564,0.025483,0.015923
20,2,64,0.028173,0.027097,0.016151
20,2,65,0.028181,0.027108,0.018727
20,2,66,0.026396,0.025174,0.016774
20,2,67,0.026734,0.024826,0.014087
20,2,68,0.062520,0.061429,0.049573
20,2,69,0.028194,0.027089,0.020283
20,2,70,0.086808,0.085709,0.074126
20,2,71,0.028213,0.027105,0.016419
20,2,72,0.052542,0.051464,0.041485
20,2,73,0.061914,0.060816,0.053041
20,2,74,0.027736,0.026647,0.016395
20,2,75,0.064375,0.062905,0.057163
20,2,76,0.032236,0.031141,0.018749
20,2,77,0.076309,0.075230,0.064727
20,2,78,0.028149,0.027052,0.016298
20,2,79,0.029960,0.028054,0.016248
20,2,80,0.061162,0.060076,0.055893
20,3,1,0.029574,0.027394,0.012160
20,3,2,0.016001,0.014735,0.010677
20,3,3,0.015595,0.014567,0.011240
20,3,4,0.029081,0.028038,0.011614
20,3,5,0.028090,0.027065,0.012097
20,3,6,0.088816,0.087789,0.082139
20,3,7,0.039535,0.038373,0.023277
20,3,8,0.028409,0.027244,0.020192
20,3,9,0.028382,0.027152,0.014131
20,3,10,0.050488,0.049375,0.040148
20,3,11,0.028394,0.027183,0.014157
20,3,12,0.027644,0.026437,0.013137
20,3,13,0.026959,0.025724,0.016892
20,3,14,0.026255,0.024071,0.015323
20,3,15,0.035887,0.034435,0.014380
20,3,16,0.051635,0.050539,0.040579
20,3,17,0.028131,0.027060,0.015785
20,3,18,0.027374,0.026273,0.013006
20,3,19,0.026616,0.025546,0.014999
20,3,20,0.028101,0.027010,0.013110
20,3,21,0.028136,0.027046,0.017344
20,3,22,0.052744,0.051661,0.044982
20,3,23,0.026167,0.025093,0.014924
20,3,24,0.026522,0.025445,0.014337
20,3,25,0.053110,0.052045,0.037767
20,3,26,0.028150,0.027073,0.014627
20,3,27,0.028155,0.027082,0.013122
20,3,28,0.023791,0.022700,0.011755
20,3,29,0.064335,0.063237,0.058222
20,3,30,0.087756,0.086689,0.073097
20,3,31,0.040680,0.039598,0.033129
20,3,32,0.027269,0.026189,0.013787
20,3,33,0.025959,0.024898,0.017273
20,3,34,0.051799,0.050723,0.038254
20,3,35,0.027846,0.026785,0.020926
20,3,36,0.027461,0.026384,0.013965
20,3,37,0.026001,0.024704,0.013299
20,3,38,0.027268,0.026177,0.014790
20,3,39,0.027078,0.025955,0.014329
20,3,40,0.027606,0.026477,0.016736
20,3,41,0.040195,0.038791,0.023014
20,3,42,0.051407,0.050303,0.037358
20,3,43,0.051267,0.050156,0.044567
20,3,44,0.051047,0.049982,0.042122
20,3,45,0.028105,0.027027,0.016819
20,3,46,0.061182,0.060095,0.054404
20,3,47,0.039279,0.038193,0.033139
20,3,48,0.026156,0.025016,0.016118
20,3,49,0.027442,0.026346,0.017211
20,3,50,0.028175,0.027106,0.016252
20,3,51,0.038223,0.037131,0.032291
20,3,52,0.048890,0.047806,0.042906
20,3,53,0.075728,0.074639,0.058365
20,3,54,0.039439,0.038334,0.033961
20,3,55,0.038928,0.037839,0.028146
20,3,56,0.028184,0.027083,0.018060
20,3,57,0.051172,0.050098,0.045712
20,3,58,0.063946,0.062859,0.053004
20,3,59,0.062329,0.061243,0.050234
20,3,60,0.076960,0.075890,0.069944
20,3,61,0.038752,0.037659,0.027511
20,3,62,0.061995,0.060896,0.050051
20,3,63,0.028173,0.027073,0.019177
20,3,64,0.102126,0.101052,0.094781
20,3,65,0.027988,0.026911,0.016902
20,3,66,0.052423,0.051344,0.041286
20,3,67,0.028292,0.027180,0.016780
20,3,68,0.025926,0.024852,0.017415
20,3,69,0.053119,0.052052,0.038279
20,3,70,0.028042,0.026947,0.016494
20,3,71,0.027654,0.026580,0.016531
20,3,72,0.038995,0.037895,0.026908
20,3,73,0.051198,0.050110,0.046254
20,3,74,0.148333,0.147264,0.137543
20,3,75,0.086901,0.085811,0.074590
20,3,76,0.026418,0.025322,0.019206
20,3,77,0.028282,0.027187,0.015705
20,3,78,0.061704,0.060627,0.051541
20,3,79,0.065615,0.064463,0.059292
20,3,80,0.050160,0.049074,0.034885
20,3,81,0.027103,0.026006,0.020301
20,3,82,0.064445,0.063363,0.056784
20,3,83,0.074812,0.073707,0.065977
20,3,84,0.028194,0.027113,0.018325
20,3,85,0.063419,0.062332,0.047269
20,3,86,0.028142,0.027026,0.015674
20,3,87,0.028251,0.027164,0.020105
20,3,88,0.099313,0.098230,0.082019
20,3,89,0.028156,0.027084,0.017074
20,3,90,0.027631,0.026552,0.017879
20,3,91,0.027725,0.026633,0.017172
20,3,92,0.026160,0.025073,0.017187
20,4,1,0.028210,0.027115,0.011705
20,4,2,0.015647,0.014557,0.010909
20,4,3,0.027696,0.026366,0.010937
20,4,4,0.027322,0.026235,0.012242
20,4,5,0.028320,0.027090,0.013072
20,4,6,0.028512,0.027311,0.012911
20,4,7,0.024910,0.023681,0.012575
20,4,8,0.051157,0.049657,0.034986
20,4,9,0.026492,0.025276,0.015433
20,4,10,0.026760,0.025276,0.013824
20,4,11,0.027603,0.026440,0.016986
20,4,12,0.026087,0.024937,0.015881
20,4,13,0.038222,0.037051,0.026777
20,4,14,0.051331,0.050187,0.037434
20,4,15,0.027537,0.026300,0.014077
20,4,16,0.024879,0.023785,0.015466
20,4,17,0.039489,0.038393,0.023146
20,4,18,0.027174,0.026089,0.014899
20,4,19,0.040023,0.038932,0.028705
20,4,20,0.038429,0.037292,0.023608
20,4,21,0.027319,0.026203,0.016647
20,4,22,0.040760,0.039661,0.031616
20,4,23,0.040578,0.039473,0.025324
20,4,24,0.028178,0.027091,0.014049
20,4,25,0.025264,0.024200,0.012116
20,4,26,0.026343,0.025282,0.011739
20,4,27,0.028175,0.027088,0.014121
20,4,28,0.050142,0.049068,0.032921
20,4,29,0.039889,0.038816,0.024626
20,4,30,0.028184,0.027077,0.014872
20,4,31,0.028087,0.027019,0.016798
20,4,32,0.027328,0.026227,0.012508
20,4,33,0.026214,0.025144,0.014123
20,4,34,0.050927,0.049831,0.045432
20,4,35,0.025796,0.024735,0.014342
20,4,36,0.035508,0.034409,0.024892
20,4,37,0.028232,0.027119,0.018222
20,4,38,0.051291,0.050182,0.042087
20,4,39,0.039824,0.038674,0.029180
20,4,40,0.050946,0.049846,0.036626
20,4,41,0.028163,0.027058,0.016022
20,4,42,0.028098,0.027005,0.018063
20,4,43,0.052922,0.051803,0.042010
20,4,44,0.027286,0.026210,0.015189
20,4,45,0.026926,0.025849,0.014181
20,4,46,0.052388,0.051294,0.046824
20,4,47,0.028227,0.027097,0.013695
20,4,48,0.075302,0.074206,0.057929
20,4,49,0.028261,0.027069,0.016757
20,4,50,0.050892,0.049789,0.038828
20,4,51,0.026120,0.025028,0.013205
20,4,52,0.027345,0.026270,0.017064
20,4,53,0.065697,0.064597,0.055946
20,4,54,0.028214,0.027123,0.019561
20,4,55,0.028265,0.027169,0.014258
20,4,56,0.062662,0.061580,0.052818
20,4,57,0.028048,0.026970,0.018774
20,4,58,0.064993,0.063896,0.055163
20,4,59,0.040792,0.039692,0.023651
20,4,60,0.027415,0.025519,0.015304
20,4,61,0.030589,0.028347,0.018498
20,4,62,0.049522,0.048410,0.033443
20,4,63,0.028204,0.027106,0.015743
20,4,64,0.026183,0.025038,0.019175
20,4,65,0.039120,0.038006,0.030222
20,4,66,0.051068,0.049984,0.044564
20,4,67,0.027886,0.026797,0.018731
20,4,68,0.076148,0.075036,0.069590
20,4,69,0.100471,0.099377,0.083054
20,4,70,0.028156,0.027069,0.016880
20,4,71,0.065696,0.064601,0.054713
20,4,72,0.063853,0.062768,0.056772
20,4,73,0.052663,0.051574,0.046768
20,4,74,0.028143,0.027063,0.015940
20,4,75,0.025793,0.024715,0.013511
20,4,76,0.028263,0.027129,0.016278
20,4,77,0.040751,0.039662,0.030278
20,4,78,0.028153,0.027066,0.013905
20,4,79,0.049722,0.048620,0.040592
20,4,80,0.024493,0.023401,0.016745
20,4,81,0.060513,0.058704,0.046360
20,4,82,0.062509,0.061402,0.053172
20,4,83,0.027800,0.026695,0.018559
20,4,84,0.027387,0.026302,0.018835
20,4,85,0.053308,0.052191,0.043530
20,4,86,0.051439,0.050321,0.043940
20,4,87,0.075729,0.074640,0.060900
20,4,88,0.026498,0.025372,0.018134
20,4,89,0.053018,0.051931,0.040843
20,4,90,0.028181,0.027090,0.018766
20,5,1,0.015764,0.014703,0.009264
20,5,2,0.015561,0.014536,0.010371
20,5,3,0.028309,0.027104,0.011810
20,5,4,0.027887,0.026643,0.013901
20,5,5,0.027759,0.026495,0.012057
20,5,6,0.026329,0.025266,0.013422
20,5,7,0.028251,0.027189,0.012394
20,5,8,0.027282,0.025721,0.013677
20,5,9,0.043606,0.042500,0.029347
20,5,10,0.028275,0.027194,0.013513
20,5,11,0.028211,0.027164,0.013169
20,5,12,0.028299,0.027046,0.013007
20,5,13,0.038493,0.037440,0.024111
20,5,14,0.028397,0.027155,0.014207
20,5,15,0.028106,0.026905,0.015383
20,5,16,0.028353,0.027234,0.013492
20,5,17,0.028124,0.027047,0.012477
20,5,18,0.025704,0.024608,0.013028
20,5,19,0.028130,0.027063,0.012589
20,5,20,0.028165,0.027074,0.012315
20,5,21,0.025968,0.024874,0.017365
20,5,22,0.028131,0.027031,0.015442
20,5,23,0.027698,0.026608,0.015313
20,5,24,0.028127,0.027043,0.014685
20,5,25,0.051839,0.050798,0.038516
20,5,26,0.064308,0.063168,0.053379
20,5,27,0.064054,0.062957,0.054325
20,5,28,0.064172,0.063065,0.054869
20,5,29,0.028185,0.027110,0.015317
20,5,30,0.028179,0.027087,0.014061
20,5,31,0.025981,0.024883,0.015241
20,5,32,0.028369,0.027294,0.013913
20,5,33,0.025957,0.024861,0.013910
20,5,34,0.038845,0.037774,0.031586
20,5,35,0.024985,0.023915,0.015457
20,5,36,0.051025,0.049909,0.038432
20,5,37,0.050901,0.049824,0.043453
20,5,38,0.025507,0.024406,0.013650
20,5,39,0.028732,0.027522,0.016254
20,5,40,0.051527,0.050405,0.043901
20,5,41,0.038701,0.037622,0.029805
20,5,42,0.026538,0.025448,0.014441
20,5,43,0.050820,0.049728,0.034078
20,5,44,0.027179,0.026093,0.015589
20,5,45,0.028261,0.027179,0.016519
20,5,46,0.028220,0.027129,0.015750
20,5,47,0.051808,0.050712,0.042181
20,5,48,0.028156,0.027059,0.013864
20,5,49,0.064786,0.063675,0.050072
20,5,50,0.053234,0.052136,0.043055
20,5,51,0.028154,0.027076,0.015325
20,5,52,0.025629,0.024573,0.016738
20,5,53,0.049232,0.048134,0.037871
20,5,54,0.026265,0.025179,0.015851
20,5,55,0.028289,0.027156,0.015954
20,5,56,0.040656,0.039562,0.026515
20,5,57,0.051102,0.050022,0.042743
20,5,58,0.027192,0.026100,0.015993
20,5,59,0.101561,0.100469,0.091518
20,5,60,0.039720,0.038618,0.032096
20,5,61,0.025848,0.024755,0.015408
20,5,62,0.052896,0.051796,0.046027
20,5,63,0.090103,0.088962,0.077973
20,5,64,0.053178,0.052080,0.040532
20,5,65,0.027993,0.026907,0.016452
20,5,66,0.025707,0.024619,0.014003
20,5,67,0.027883,0.026788,0.014844
20,5,68,0.036399,0.035292,0.021462
20,5,69,0.063123,0.061943,0.055585
20,5,70,0.076016,0.074920,0.064139
20,5,71,0.067829,0.065687,0.057357
20,5,72,0.026406,0.025312,0.014796
20,5,73,0.073299,0.072177,0.060827
20,5,74,0.028380,0.027172,0.020278
20,5,75,0.117411,0.116303,0.107339
20,5,76,0.040697,0.039592,0.024152
20,5,77,0.188403,0.187281,0.174510
20,5,78,0.028192,0.027098,0.017323
20,5,79,0.085430,0.084330,0.079683
20,5,80,0.064100,0.063003,0.055655
20,5,81,0.028192,0.027094,0.019143
20,5,82,0.026948,0.025854,0.016049
20,5,83,0.065537,0.064425,0.054832
20,5,84,0.026557,0.025338,0.019709
20,5,85,0.028071,0.026949,0.016311
20,5,86,0.028842,0.027281,0.016220
20,5,87,0.124595,0.123496,0.109429
20,5,88,0.039140,0.038026,0.033193
20,5,89,0.052900,0.051803,0.045777
20,5,90,0.076061,0.074954,0.066810
20,5,91,0.062431,0.061340,0.048186
20,5,92,0.084097,0.082999,0.071427
