rid,weight
5b858a2c-22d3-43d5-8d95-cba121d7eeda,1.6190273872488437
5b858a0b-0229-422b-a966-70ee70ba40bd,1.6414119200040431
5b858b7f-90dd-4128-8f2b-60921bc39f9a,2.2626806074363452
5b8595d0-8a2c-44fd-ab34-786a0612c263,1.0705000874733481
5b8595ff-5f96-486c-ab8d-b6fed4572f8e,1
5b8595e0-dd55-4197-9bc0-ee193f2dc047,1.6750794212735787
5b8595de-e1c5-429f-9f8d-80f08cda0193,1
5b8596f9-59b2-4e18-b132-6beb15ffce06,0.5897467282696448
5b858b62-82aa-4d39-b47b-3111414a54d7,0.5858690076303974
5b859747-4f07-4579-a52d-5f64054b18ee,1.2774316882990178
5b8597c5-5e22-4159-9cf4-4049998e91ad,1.7169038286576783
5b85975c-8a1a-4d0f-be60-48cb3838b94c,0.5656701518590863
5b859800-2167-4450-b287-ade88a647089,1.0843327231377473
5b85984d-90db-4ae2-bede-fc37d83105d4,1.0843327231377473
5b8595c6-0c75-4acf-94aa-a49fc1c12a44,0.5656701518590863
5b8597d9-189e-4d7d-8ac3-6ef62f89910d,1.101843779004338
5b85984e-d5a2-4d51-8a86-2f4d1e99ec68,0.5656701518590863
5b859738-06e8-484c-95ce-1af77482585a,0.6801164148302389
5b859812-56d9-4f4b-9b86-e00a88f835e8,1.4437561563033403
5b859729-364c-43f5-bc6e-ec842267cd4c,0.5656701518590863
5b859700-e8e8-412b-88b8-9029ed22b863,0.6519431135023953
5b85979c-b4e1-461e-89ce-d7e0f8fd0c43,0.5945817398126119
5b859783-ab20-4dbf-b00d-19d7bd3960a0,1.7597147040199936
5b8597e2-cfa1-4960-84d6-064260625b93,1.055014484618271
5b8598dd-4291-4aee-869f-80af397e52bc,0.7549559363501844
5b8595de-6d83-4bf3-83fe-8506f857e26f,1.374996517400551
5b859740-508e-496b-ba5a-d2a180ba007d,0.5656701518590863
5b8597f9-93e5-4704-bb45-7914c4809881,1.2599450745765943
5b859731-ab38-40b1-8ecf-4233f94f3aea,1.4631690096550145
5b8597f0-98b0-47e1-9547-672031b08031,0.9913531408872479
5b8598cd-b76e-4663-8d54-6406a79e7395,0.6936906436554121
5b859831-08f3-49b7-b67f-d4d454072742,1
5b859878-586c-4aea-9990-e26c72e331d7,1.224052305934072
5b85986d-0544-4057-ae04-269148be7996,2.000454114259757
5b859847-e47e-40bf-bed1-864e67bec2a8,0.5656701518590863
5b8598de-34d3-4fdb-9b3d-ee0cd4749ca2,1.6999903112360373
5b8597fe-dd00-45d3-b4e2-a157a2059fce,0.8789017016365731
5b859973-d53a-433a-afd3-a8d91db479f0,2.0720243749700424
5b859949-70c0-4dca-96ff-22d4141222a4,1.4618175355609218
5b859821-f5da-4cd8-93ae-cd41d16ced74,0.6116245653887218
5b8596fc-618b-4753-a688-59e05877a1b8,0.5656701518590863
5b859825-f017-4d4f-a205-31aff0a3fb24,2.2626806074363452
5b859756-1e0d-4c89-8281-ff1e0db20a34,0.729251951083797
5b85980f-2b15-4888-be51-c7922de7e766,0.7890868590091306
5b859958-d8f6-4075-9e16-a53050242c4f,0.9436729952426928
5b85970a-16f4-4c6c-8bd7-59a593164a0e,0.5656701518590863
5b859774-4a82-451c-9aa9-13edd38f3d2b,0.6061354466214564
5b8598b6-c7ab-43f4-9bb1-9a972754cbda,1.2599450745765943
5b85990c-43f3-483c-a8c3-d73b5338354b,0.6797388284434503
5b85990e-a672-4c51-a83e-4229ae2dd30f,1.51360319530744
5b8598fb-a6a7-4289-a8b1-c6731aa46324,2.2626806074363452
5b8597ee-a34e-4af0-83ea-7338da838a48,1.2599450745765943
5b859743-716c-42f3-9d17-b1369146ed47,0.6116245653887218
5b8597ed-9f32-4d57-bc64-58e2cedac05f,0.5656701518590863
5b85984d-27bd-4a68-ac5c-2f77aca8ca9b,0.8789017016365731
5b85972d-fa31-452c-ad06-3e15167f5d7f,0.8680424961767751
