n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
30,1,1,0.077924,0.056063,0.042652
30,1,2,2.541384,2.535683,2.506161
30,1,3,1.576656,1.573547,1.558909
30,1,4,0.462468,0.457738,0.430804
30,1,5,0.616215,0.606869,0.594976
30,1,6,0.439341,0.437041,0.423465
30,1,7,0.514218,0.512245,0.494978
30,1,8,2.869380,2.867321,2.845483
30,1,9,2.922337,2.920233,2.907941
30,1,10,5.504347,5.501965,5.481732
30,1,11,3.534110,3.531941,3.517101
30,1,12,8.828954,8.826414,8.809731
30,1,13,13.924481,13.921876,13.903125
30,1,14,35.326980,35.324360,35.290129
30,1,15,4.475591,4.473092,4.447231
30,1,16,11.448359,11.445739,11.420801
30,1,17,22.197809,22.195182,22.160022
30,1,18,37.699420,37.696638,37.668620
30,1,19,22.953311,22.950737,22.925764
30,1,20,65.678196,65.675575,65.651115
30,1,21,85.270011,85.267387,85.221997
30,1,22,128.875333,128.872695,128.844743
30,1,23,32.249746,32.247083,32.201178
30,1,24,127.975600,127.972978,127.906948
30,1,25,127.345046,127.342417,127.256972
30,1,26,54.224968,54.222250,54.196935
30,1,27,146.776931,146.774230,146.738553
30,1,28,58.203085,58.200415,58.167029
30,1,29,176.754341,176.751738,176.536089
30,1,30,188.680422,188.677822,188.626070
30,1,31,161.575683,161.573004,161.534421
30,1,32,169.959476,169.956834,169.924522
30,1,33,189.767330,189.764721,189.727210
30,1,34,300.372535,300.369924,300.326987
30,1,35,179.162323,179.159524,179.111684
30,1,36,166.782778,166.780018,166.725266
30,1,37,193.641878,193.638996,193.600953
30,1,38,215.016435,215.013784,214.975320
30,1,39,653.507151,653.504518,653.458101
30,1,40,289.067360,289.064713,289.034896
30,1,41,299.207603,299.204942,299.170132
30,1,42,185.828418,185.825779,185.793188
30,1,43,134.627084,134.624439,134.593054
30,1,44,171.479140,171.476506,171.407309
30,1,45,162.548449,162.545815,162.515021
30,1,46,605.592419,605.589828,605.496886
30,1,47,750.512741,750.510101,750.467362
30,1,48,243.741231,243.738615,243.663637
30,1,49,249.041360,249.038722,249.008413
30,1,50,776.257078,776.254458,776.214048
30,1,51,256.027411,256.024804,255.990906
30,1,52,609.057528,609.054915,609.005367
30,1,53,724.234590,724.232011,724.192193
30,1,54,737.567380,737.564737,737.512459
30,1,55,676.088887,676.086256,676.033490
30,1,56,238.118507,238.115884,238.081046
30,1,57,920.361152,920.358537,920.314316
30,1,58,863.996582,863.993977,863.961959
30,1,59,989.760961,989.758388,989.702385
30,1,60,814.400230,814.397593,814.352875
30,1,61,929.659938,929.657311,929.563534
30,1,62,992.685183,992.682528,992.632760
30,1,63,631.905787,631.903122,631.859637
30,1,64,769.979321,769.976664,769.936785
30,1,65,779.690862,779.688184,779.661557
