n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
30,1,870,435,2,2,CG_IP,157914.471569,21.1864397704794,131,131,0.037854,157905.057875,1205.38212118321,3831.377644,157904.676087,1205.37920677099,3831.374825,157898.157205343,ok,r816u29n04.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
30,2,870,435,2,2,CG_IP,283668.794005,22.2622317313092,126,126,0.008399,283661.371952,2251.28072977778,8489.771229,283661.048758,2251.27816474603,8489.768683,283654.90393877,ok,r816u29n04.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
