n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
15,1,210,105,2,2,CG_IP,8.606433,4.94838435382547,51,51,0.029788,7.254616,0.14224737254902,0.392316,7.189619,0.140972921568627,0.3916,6.65182900428772,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
15,2,210,105,2,2,CG_IP,4.404277,3.02321300064186,63,63,0.006416,4.094376,0.0649900952380952,0.225882,4.045042,0.0642070158730159,0.225167,3.68866443634033,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
15,3,210,105,2,2,CG_IP,5.833666,3.46778621826063,63,63,0.001393,5.570213,0.0884160793650794,0.271618,5.525246,0.0877023174603175,0.27084,5.15753412246704,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
15,4,210,105,2,2,CG_IP,9.090864,2.47208161811782,79,79,0.001545,8.723645,0.110425886075949,0.311088,8.666155,0.109698164556962,0.310395,8.09269618988037,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
15,5,210,105,2,2,CG_IP,12.653497,3.1276653785271,79,79,0.008003,12.276323,0.155396493670886,0.304453,12.220267,0.154686924050633,0.303781,11.3177223205566,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
