n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
31,1,137,4552.105909,4552.100713,4552.045544
31,1,138,4784.485398,4784.482089,4784.434795
31,2,1,0.072755,0.065880,0.044041
31,2,2,3.534780,3.531014,3.497126
31,2,3,2.805770,2.802400,2.782603
31,2,4,1.071758,1.069294,1.022363
31,2,5,2.134894,2.132354,2.106807
31,2,6,0.792892,0.790704,0.764689
31,2,7,3.515696,3.513023,3.492914
31,2,8,5.197050,5.194735,5.174163
31,2,9,4.902954,4.900839,4.879393
31,2,10,9.397490,9.395336,9.374187
31,2,11,5.512887,5.510765,5.487287
31,2,12,4.085738,4.083599,4.061543
31,2,13,37.131378,37.129266,37.105971
31,2,14,5.181512,5.179364,5.152421
31,2,15,4.659406,4.656803,4.595674
31,2,16,25.210749,25.208084,25.187088
31,2,17,38.814070,38.811287,38.788848
31,2,18,20.787263,20.785048,20.754710
31,2,19,40.286196,40.283557,40.221311
31,2,20,48.592385,48.589681,48.557250
31,2,21,54.653910,54.651177,54.624182
31,2,22,18.650438,18.647747,18.615744
31,2,23,55.111014,55.108355,55.043757
31,2,24,52.720209,52.717539,52.689246
31,2,25,47.805500,47.803077,47.733772
31,2,26,73.667482,73.664862,73.594893
31,2,27,39.318220,39.315505,39.289329
31,2,28,72.498851,72.496159,72.427259
31,2,29,212.252105,212.249423,212.220499
31,2,30,185.115694,185.112956,185.084423
31,2,31,163.264597,163.261894,163.226223
31,2,32,212.037165,212.034413,212.000479
31,2,33,107.770414,107.767713,107.739706
31,2,34,107.440752,107.438055,107.405138
31,2,35,156.847875,156.844930,156.810895
31,2,36,175.442737,175.440085,175.408598
31,2,37,319.941245,319.938617,319.909358
31,2,38,296.122666,296.120034,296.082301
31,2,39,238.541785,238.539136,238.507424
31,2,40,293.466792,293.464152,293.426715
31,2,41,223.533439,223.530752,223.500534
31,2,42,410.218306,410.215631,410.183918
31,2,43,317.653651,317.650996,317.613736
31,2,44,969.682614,969.679947,969.646381
31,2,45,966.874557,966.871859,966.835198
31,2,46,1060.353478,1060.350881,1060.306706
31,2,47,956.688368,956.685728,956.637209
31,2,48,975.399568,975.396953,975.361619
31,2,49,675.685305,675.682719,675.642717
31,2,50,1210.776738,1210.773645,1210.722818
31,2,51,839.007703,839.004351,838.948997
31,2,52,1018.087238,1018.084424,1018.053950
31,2,53,1088.385429,1088.382333,1088.347322
31,2,54,857.501670,857.499059,857.445289
31,2,55,901.458760,901.456166,901.413065
31,2,56,1068.936726,1068.934119,1068.894483
31,2,57,1202.965855,1202.963281,1202.911518
31,2,58,1429.154227,1429.151659,1429.106895
31,2,59,964.887327,964.884758,964.836425
31,2,60,1222.469311,1222.466725,1222.422070
31,2,61,1446.366864,1446.364307,1446.325039
31,2,62,1241.654801,1241.652192,1241.607317
31,2,63,902.035388,902.032830,901.997521
31,2,64,1381.398691,1381.396119,1381.358989
31,2,65,1308.760275,1308.757690,1308.718813
31,2,66,1276.958555,1276.955883,1276.919217
31,2,67,1470.410063,1470.407385,1470.372333
31,2,68,1781.572598,1781.569924,1781.524764
31,2,69,1195.266351,1195.263678,1195.219854
31,2,70,1427.091604,1427.088633,1427.048209
31,2,71,1005.302592,1005.299958,1005.257362
31,2,72,1341.054707,1341.052029,1341.013986
31,2,73,1817.774773,1817.772106,1817.734660
31,2,74,1833.625833,1833.623170,1833.574781
31,2,75,2019.957950,2019.955260,2019.914267
31,2,76,2794.410684,2794.406423,2794.352622
31,2,77,2058.035646,2058.032595,2057.984592
31,2,78,1964.053071,1964.049254,1964.006112
31,2,79,1525.441677,1525.438933,1525.403092
31,2,80,1312.827028,1312.824362,1312.784739
31,2,81,1699.264773,1699.262112,1699.214292
31,2,82,1671.566988,1671.564285,1671.522819
31,2,83,1404.605676,1404.603028,1404.567997
31,2,84,1926.499736,1926.497070,1926.455562
31,2,85,1419.592675,1419.589547,1419.542905
31,2,86,2117.708516,2117.705179,2117.666362
31,2,87,2498.298941,2498.296046,2498.255700
31,2,88,1277.936406,1277.931828,1277.897385
31,2,89,1404.675139,1404.672151,1404.630457
31,2,90,1809.021765,1809.017777,1808.970888
31,2,91,1424.004332,1424.001530,1423.959634
31,2,92,1150.929505,1150.926841,1150.873759
31,2,93,1834.535925,1834.533238,1834.481829
31,2,94,1454.157555,1454.154892,1454.115814
31,2,95,1488.890864,1488.888173,1488.846478
31,2,96,2103.577722,2103.575096,2103.527152
31,2,97,1429.445793,1429.443118,1429.399726
31,2,98,1648.925718,1648.923026,1648.880935
31,2,99,2121.813954,2121.811260,2121.758279
31,2,100,2029.295308,2029.292600,2029.255545
31,2,101,1625.000157,1624.997451,1624.948042
31,2,102,1444.603332,1444.600640,1444.556611
31,2,103,1815.668058,1815.665323,1815.615292
31,2,104,2078.603908,2078.601278,2078.545828
31,2,105,2536.561372,2536.558688,2536.506556
31,2,106,2339.805804,2339.803113,2339.763414
31,2,107,2382.071474,2382.068828,2382.027713
31,2,108,2282.234433,2282.231776,2282.189571
31,2,109,2291.471602,2291.468937,2291.422677
31,2,110,2875.064691,2875.062044,2875.025087
31,2,111,2609.051819,2609.049132,2609.006194
31,2,112,3075.828266,3075.825502,3075.791870
31,2,113,3160.282696,3160.279994,3160.239702
31,2,114,2136.747515,2136.744770,2136.714764
31,2,115,3281.555721,3281.553039,3281.509051
31,2,116,3818.607065,3818.604352,3818.561678
31,2,117,2212.248212,2212.245566,2212.202942
31,2,118,2574.173959,2574.171264,2574.121363
31,2,119,3241.888893,3241.886219,3241.842941
31,2,120,2888.348341,2888.345572,2888.295699
31,2,121,3574.791812,3574.789111,3574.750070
31,2,122,3021.488895,3021.486126,3021.439434
31,2,123,2870.147001,2870.144284,2870.094433
31,2,124,3179.968351,3179.965656,3179.927851
31,2,125,3169.731272,3169.728515,3169.690506
31,2,126,3125.557111,3125.554386,3125.517038
31,2,127,3224.437686,3224.434933,3224.394518
31,2,128,4035.601051,4035.598319,4035.552171
31,2,129,2946.413828,2946.411135,2946.364998
31,2,130,3337.663469,3337.657448,3337.610522
31,2,131,4289.104415,4289.101681,4289.061105
31,2,132,4479.011340,4479.008620,4478.960419
31,2,133,3141.564869,3141.562206,3141.524322
31,2,134,4105.781536,4105.778877,4105.745880
31,2,135,3743.109527,3743.106810,3743.067259
31,2,136,3613.369813,3613.367134,3613.317092
31,2,137,3217.639141,3217.636459,3217.595956
31,2,138,4109.574649,4109.571847,4109.521673
31,2,139,3616.507590,3616.504870,3616.459669
31,2,140,5254.190223,5254.186468,5254.143960
31,2,141,5283.103518,5283.100812,5283.061264
31,2,142,3280.739346,3280.736679,3280.700922
31,2,143,3166.972339,3166.969608,3166.933145
31,2,144,3511.795858,3511.793166,3511.753940
31,2,145,3309.961535,3309.958899,3309.909231
31,2,146,3061.535873,3061.533185,3061.484014
31,2,147,4390.200457,4390.197770,4390.150569
31,2,148,3066.665779,3066.663079,3066.627799
31,2,149,4008.025054,4008.022350,4007.984462
31,2,150,3437.164428,3437.161216,3437.098407
31,2,151,3398.970807,3398.967448,3398.917190
31,2,152,4020.324829,4020.321916,4020.285002
31,2,153,4252.743851,4252.740721,4252.701255
31,2,154,3573.459354,3573.456668,3573.414927
31,2,155,3731.523658,3731.520979,3731.478995
31,2,156,4445.316279,4445.313574,4445.267136
31,2,157,4846.150073,4846.147409,4846.103114
31,3,1,0.067199,0.065123,0.041128
31,3,2,0.692184,0.690066,0.664210
31,3,3,6.209710,6.207668,6.198229
31,3,4,0.359204,0.357118,0.331645
31,3,5,0.136477,0.134426,0.122967
31,3,6,0.236178,0.234147,0.218403
31,3,7,3.695167,3.692896,3.666332
31,3,8,2.071003,2.068766,2.037581
31,3,9,3.718992,3.716846,3.690425
31,3,10,4.368128,4.366075,4.342590
31,3,11,12.743352,12.741313,12.720390
31,3,12,9.204990,9.202955,9.167347
31,3,13,34.325695,34.323680,34.304292
31,3,14,19.114387,19.112297,19.080105
31,3,15,21.453910,21.451523,21.418171
31,3,16,18.915940,18.913833,18.883156
31,3,17,36.844408,36.841837,36.817670
31,3,18,40.319180,40.316640,40.282419
31,3,19,37.866177,37.863687,37.826755
31,3,20,29.906434,29.903912,29.866599
31,3,21,14.877308,14.874848,14.841060
31,3,22,93.292331,93.289815,93.253445
31,3,23,159.684458,159.681914,159.653390
31,3,24,119.826571,119.824047,119.795834
31,3,25,174.357529,174.354971,174.325404
31,3,26,156.057835,156.055290,156.020277
31,3,27,95.158147,95.155601,95.123615
31,3,28,181.206764,181.204240,181.176592
31,3,29,65.854782,65.852253,65.822192
31,3,30,303.085541,303.083014,303.057958
31,3,31,211.282191,211.279661,211.252077
31,3,32,287.907074,287.904533,287.875155
31,3,33,303.715797,303.713251,303.681850
31,3,34,216.159973,216.157430,216.127739
31,3,35,115.279214,115.276389,115.245323
31,3,36,109.770303,109.767757,109.744233
31,3,37,233.765057,233.762491,233.734342
31,3,38,309.276347,309.273835,309.245489
31,3,39,758.167523,758.164978,758.141775
31,3,40,301.661631,301.659077,301.631312
31,3,41,832.800473,832.796444,832.750396
31,3,42,322.138135,322.135290,322.101874
31,3,43,790.507226,790.503521,790.452678
31,3,44,687.412785,687.410213,687.375055
31,3,45,1086.418716,1086.416131,1086.373420
31,3,46,301.401549,301.398995,301.363936
31,3,47,629.412615,629.410071,629.372600
31,3,48,750.185610,750.183074,750.147311
31,3,49,695.101255,695.098713,695.058918
31,3,50,977.605453,977.602919,977.563618
31,3,51,615.093590,615.091021,615.054331
31,3,52,968.904922,968.902377,968.866601
31,3,53,1234.452827,1234.450255,1234.405284
31,3,54,1297.550767,1297.548223,1297.511842
31,3,55,1104.178464,1104.175890,1104.130876
31,3,56,1487.843064,1487.840118,1487.796355
31,3,57,835.804426,835.801187,835.756093
31,3,58,1320.159125,1320.156375,1320.113334
31,3,59,657.948927,657.945876,657.906298
31,3,60,923.471733,923.469193,923.415562
31,3,61,1066.578753,1066.576210,1066.546075
31,3,62,755.695104,755.692565,755.652177
31,3,63,1019.511774,1019.509200,1019.472575
31,3,64,1741.803481,1741.800928,1741.753574
31,3,65,1428.375362,1428.372819,1428.332857
31,3,66,1333.506506,1333.503866,1333.462311
31,3,67,1449.264860,1449.262178,1449.224484
31,3,68,2335.848430,2335.845776,2335.811856
31,3,69,2041.691225,2041.688554,2041.638977
31,3,70,1910.035730,1910.032580,1909.984085
31,3,71,1834.053904,1834.051252,1834.009564
31,3,72,2096.153178,2096.150489,2096.104129
31,3,73,2594.312128,2594.309487,2594.269959
31,3,74,1704.630413,1704.627705,1704.582748
31,3,75,1882.650996,1882.648327,1882.605827
31,3,76,1284.437682,1284.435046,1284.405491
31,3,77,1473.933669,1473.930950,1473.881642
31,3,78,1495.196449,1495.192348,1495.144174
31,3,79,2063.941686,2063.938786,2063.891057
31,3,80,2515.111746,2515.107970,2515.064000
31,3,81,1957.201477,1957.198759,1957.155560
31,3,82,1931.433535,1931.430909,1931.390957
31,3,83,2332.154259,2332.151608,2332.105542
31,3,84,1547.684129,1547.681435,1547.637473
31,3,85,1903.948893,1903.946282,1903.896336
31,3,86,2572.367163,2572.364507,2572.325593
31,3,87,2422.540633,2422.537920,2422.490642
31,3,88,3314.240401,3314.237725,3314.195656
31,3,89,2307.441897,2307.439237,2307.396194
31,3,90,3456.666223,3456.663546,3456.619559
31,3,91,4495.714508,4495.711778,4495.671080
