n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
20,1,380,190,2,2,CG_IP,84.36675,7.12168438190992,84,84,0.03156,82.832663,0.986103130952381,2.611315,82.718035,0.984738511904762,2.610286,81.3016650676727,ok,r816u29n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
20,2,380,190,2,2,CG_IP,50.977264,8.43265816442075,86,86,0.005905,50.482093,0.587001081395349,1.402712,50.387386,0.585899837209302,1.40157,49.1102707386017,ok,r816u29n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
20,3,380,190,2,2,CG_IP,69.293761,6.03160560907403,102,102,0.001858,68.722488,0.673749882352941,1.35888,68.615874,0.672704647058823,1.357822,67.084587097168,ok,r816u29n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
20,4,380,190,2,2,CG_IP,71.520067,8.35515808647917,86,86,0.002292,71.091851,0.826649430232558,2.624776,70.999493,0.8255755,2.623567,69.6098129749298,ok,r816u29n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
20,5,380,190,2,2,CG_IP,71.458781,7.72837034920447,92,92,0.00678,70.946498,0.771157586956522,2.582592,70.848572,0.770093173913043,2.581578,69.512122631073,ok,r816u29n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
