n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
29,1,812,406,2,2,CG_IP,161146.289843,19.2130728990168,133,133,0.041293,161137.875349,1211.56297254887,3099.448223,161137.471006,1211.55993237594,3099.445422,161131.797472715,ok,r816u29n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
29,2,812,406,2,2,CG_IP,76146.341799,19.5837125229836,126,126,0.009083,76143.178538,604.310940777778,1683.657826,76142.829608,604.308171492063,1683.654864,76138.5634036064,ok,r816u29n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
29,3,812,406,2,2,CG_IP,94401.765669,18.5079023451538,133,133,0.004457,94397.381921,709.754751285714,1955.757275,94397.019972,709.752029864662,1955.754424,94392.3720238209,ok,r816u29n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
29,4,812,406,2,2,CG_IP,81374.140548,20.9106319646926,117,117,0.003553,81369.133545,695.462679871795,2409.507988,81368.824156,695.460035521367,2409.504889,81364.7607753277,ok,r816u29n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
29,5,812,406,2,2,CG_IP,42121.684598,22.6166522941381,118,118,0.011034,42116.633871,356.920626025424,1176.249358,42116.306096,356.917848271187,1176.24656,42112.1664836407,ok,r816u29n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
