n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
26,1,1,0.050959,0.034859,0.024553
26,1,2,0.350856,0.346890,0.327890
26,1,3,0.305348,0.302862,0.293208
26,1,4,0.290724,0.286593,0.235827
26,1,5,0.181407,0.173879,0.166494
26,1,6,0.235472,0.233568,0.220203
26,1,7,0.346289,0.344747,0.336468
26,1,8,0.376863,0.375299,0.364783
26,1,9,0.373657,0.371758,0.332103
26,1,10,0.520703,0.519121,0.494430
26,1,11,0.486847,0.485077,0.474183
26,1,12,1.385086,1.383512,1.370418
26,1,13,1.447931,1.446134,1.421306
26,1,14,2.148542,2.146876,2.127546
26,1,15,1.062216,1.060602,1.036771
26,1,16,1.900929,1.899314,1.888293
26,1,17,1.861422,1.859827,1.840034
26,1,18,2.469555,2.467598,2.433045
26,1,19,2.949380,2.947709,2.930073
26,1,20,1.880685,1.879030,1.855728
26,1,21,1.710279,1.708718,1.694275
26,1,22,2.599707,2.597660,2.589536
26,1,23,4.506542,4.504702,4.478456
26,1,24,2.790142,2.788179,2.773678
26,1,25,2.351597,2.349903,2.335539
26,1,26,5.465769,5.464036,5.441848
26,1,27,3.065492,3.063523,3.037310
26,1,28,3.390257,3.388478,3.368666
26,1,29,2.681752,2.680129,2.659569
26,1,30,1.280317,1.278709,1.257442
26,1,31,2.287482,2.285520,2.262625
26,1,32,4.000054,3.998292,3.977562
26,1,33,4.119748,4.117775,4.096158
26,1,34,3.766473,3.764703,3.737304
26,1,35,4.568473,4.566853,4.528815
26,1,36,7.508467,7.506522,7.494185
26,1,37,16.771916,16.770271,16.748189
26,1,38,14.979306,14.977607,14.948101
26,1,39,53.078822,53.076679,53.019561
26,1,40,28.349813,28.347627,28.322938
26,1,41,27.832375,27.830092,27.804438
26,1,42,25.871276,25.869101,25.746603
26,1,43,15.321022,15.319281,15.291109
26,1,44,16.758455,16.756799,16.628798
26,1,45,23.620991,23.618872,23.594017
26,1,46,16.507543,16.505347,16.468336
26,1,47,26.802981,26.800808,26.732637
26,1,48,27.859265,27.857118,27.829174
26,1,49,25.889801,25.887624,25.857818
26,1,50,34.912023,34.909605,34.845132
26,1,51,23.462262,23.460042,23.366503
26,1,52,24.668330,24.666162,24.638628
26,1,53,38.037101,38.034911,37.966206
26,1,54,35.020718,35.018546,34.950430
26,1,55,44.576113,44.573889,44.564507
26,1,56,47.195964,47.193486,47.133492
26,1,57,39.632639,39.630468,39.599860
26,1,58,64.066095,64.063927,64.039899
26,1,59,50.301548,50.299373,50.276330
26,1,60,44.682662,44.680471,44.599365
26,1,61,42.187542,42.185364,42.151179
26,1,62,49.524712,49.522540,49.455456
26,1,63,43.647719,43.645531,43.621166
26,1,64,56.384403,56.382220,56.358151
26,1,65,50.042220,50.040053,49.978697
26,1,66,64.489085,64.486833,64.452226
26,1,67,64.182266,64.180094,64.153983
26,1,68,55.743353,55.741182,55.674562
26,1,69,51.469853,51.467670,51.444391
26,1,70,47.080557,47.078285,47.016324
26,1,71,59.779743,59.777468,59.745740
26,1,72,61.631087,61.628768,61.583337
26,1,73,76.011197,76.008998,75.960873
26,1,74,58.026965,58.024776,57.987846
26,1,75,65.440356,65.437886,65.368944
26,1,76,53.908263,53.906081,53.883508
26,1,77,47.876975,47.874779,47.845249
26,1,78,66.896209,66.893974,66.872631
26,1,79,61.996151,61.993937,61.928010
26,1,80,62.811243,62.809008,62.737498
26,1,81,65.521710,65.519518,65.488734
26,1,82,44.844960,44.842709,44.809562
26,1,83,70.263291,70.261072,70.194183
26,1,84,43.338905,43.336681,43.305436
26,1,85,42.864852,42.862621,42.791071
26,1,86,81.673543,81.671323,81.597779
26,1,87,71.121245,71.119019,71.056935
26,1,88,66.393962,66.391743,66.354180
26,1,89,57.011063,57.008849,56.982706
26,1,90,61.552048,61.549838,61.480257
26,1,91,71.678938,71.676735,71.657147
26,1,92,89.397406,89.394851,89.357285
26,1,93,81.713201,81.710630,81.664233
26,1,94,66.049850,66.047647,65.981248
26,1,95,87.744183,87.741976,87.703237
26,1,96,95.608790,95.606562,95.572660
26,1,97,95.994186,95.991938,95.962477
26,1,98,79.641606,79.639389,79.586432
26,1,99,84.289147,84.286908,84.258668
26,1,100,84.068980,84.066464,84.036374
26,1,101,193.492284,193.490055,193.458157
26,1,102,86.075888,86.073519,86.040561
26,1,103,88.733652,88.731400,88.662823
26,1,104,81.551574,81.549329,81.525643
26,1,105,99.541102,99.538876,99.512834
26,1,106,108.660102,108.657820,108.644804
26,1,107,125.039226,125.036986,125.011510
26,1,108,98.902645,98.900163,98.872014
26,1,109,191.966151,191.963912,191.932038
26,1,110,88.175790,88.173541,88.141650
26,1,111,122.029034,122.026827,121.999056
26,1,112,103.939788,103.937547,103.907228
26,1,113,107.178336,107.176139,107.141936
26,1,114,113.448673,113.446456,113.420557
26,1,115,105.578729,105.576494,105.536484
26,1,116,164.790916,164.788636,164.716101
26,1,117,120.160746,120.158493,120.132019
26,1,118,119.965728,119.963351,119.932505
26,1,119,122.333492,122.331140,122.288992
26,1,120,172.883477,172.881139,172.850110
26,2,1,0.048221,0.042227,0.024586
26,2,2,0.258675,0.256080,0.234437
26,2,3,0.176264,0.174601,0.164106
26,2,4,0.236401,0.234813,0.226700
26,2,5,0.100411,0.098757,0.092508
26,2,6,1.301039,1.299217,1.265553
26,2,7,0.084677,0.083032,0.066395
26,2,8,0.317043,0.315458,0.302090
26,2,9,0.628796,0.627210,0.613020
26,2,10,1.174916,1.173108,1.160073
26,2,11,1.329558,1.327859,1.300527
26,2,12,1.293407,1.291716,1.272229
26,2,13,1.341464,1.339865,1.307307
26,2,14,0.791280,0.789683,0.764386
26,2,15,1.892909,1.891320,1.877862
26,2,16,1.732653,1.731058,1.711811
26,2,17,1.429768,1.428174,1.404178
26,2,18,1.643831,1.642211,1.630645
26,2,19,2.610420,2.608832,2.596010
26,2,20,1.726409,1.724802,1.710535
26,2,21,3.369575,3.367898,3.347526
26,2,22,4.411279,4.409660,4.393977
26,2,23,1.889411,1.887750,1.877019
26,2,24,3.708057,3.706444,3.684466
26,2,25,3.442174,3.440133,3.400621
26,2,26,1.974046,1.972363,1.965326
26,2,27,2.722711,2.721009,2.699864
26,2,28,2.337934,2.336238,2.314082
26,2,29,4.345716,4.343409,4.323381
26,2,30,6.878439,6.876621,6.866834
26,2,31,8.605447,8.603586,8.593879
26,2,32,7.914288,7.912544,7.904441
26,2,33,12.133177,12.130857,12.107786
26,2,34,10.433219,10.431128,10.410060
26,2,35,12.456182,12.454086,12.435913
26,2,36,16.163641,16.161517,16.136774
26,2,37,7.690436,7.688628,7.681323
26,2,38,16.119548,16.117482,16.090008
26,2,39,14.554977,14.552853,14.539731
26,2,40,18.562598,18.560472,18.541084
26,2,41,14.057209,14.055104,14.029037
26,2,42,27.302321,27.300226,27.281342
26,2,43,28.041935,28.039834,28.015739
26,2,44,38.377471,38.375353,38.358433
26,2,45,40.368765,40.366655,40.335398
26,2,46,54.134552,54.132451,54.065632
26,2,47,51.676187,51.674088,51.655126
26,2,48,38.224184,38.222056,38.158166
26,2,49,35.194389,35.192269,35.126529
26,2,50,63.285919,63.283101,63.247769
26,2,51,52.625624,52.623540,52.601866
26,2,52,41.513970,41.511882,41.492270
26,2,53,44.604774,44.602462,44.576225
26,2,54,46.676852,46.674740,46.612844
26,2,55,39.953186,39.951058,39.885585
26,2,56,21.999508,21.997337,21.961536
26,2,57,55.976390,55.974219,55.938952
26,2,58,52.388047,52.385954,52.316684
26,2,59,62.183281,62.180889,62.151845
26,2,60,57.617973,57.615867,57.579023
26,2,61,49.253801,49.251434,49.189054
26,2,62,58.724111,58.722029,58.705552
26,2,63,47.986161,47.984039,47.916974
26,2,64,53.259369,53.257265,53.193140
26,2,65,57.464612,57.462491,57.434590
26,2,66,68.038103,68.036006,68.006841
26,2,67,58.907886,58.905798,58.875590
26,2,68,58.286868,58.284658,58.217927
26,2,69,56.423196,56.420972,56.395705
26,2,70,56.826513,56.824426,56.791424
26,2,71,52.269600,52.267477,52.204280
26,2,72,78.202600,78.200501,78.171839
26,2,73,67.130011,67.127884,67.105975
26,2,74,67.610493,67.608312,67.584152
26,2,75,82.856290,82.854190,82.826862
26,2,76,57.906690,57.904583,57.863694
26,2,77,56.048303,56.045924,56.026625
26,2,78,63.369054,63.366933,63.308119
26,2,79,66.266866,66.264743,66.234414
26,2,80,71.932529,71.930302,71.905294
26,2,81,67.106611,67.104377,67.076073
