n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
22,1,462,231,2,2,CG_IP,277.167478,10.0330535489569,103,103,0.031797,274.85847,2.66852883495146,8.000822,274.683913,2.66683410679612,7.999045,272.320029735565,ok,r816u35n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
22,2,462,231,2,2,CG_IP,211.632916,11.475181949668,94,94,0.006734,210.715722,2.24165661702128,7.300245,210.583753,2.24025269148936,7.298472,208.520219326019,ok,r816u35n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
22,3,462,231,2,2,CG_IP,265.195048,9.57239627012138,99,99,0.002321,264.027171,2.66694112121212,8.266583,263.891838,2.66557412121212,8.265054,261.717576742172,ok,r816u35n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
22,4,462,231,2,2,CG_IP,198.241425,9.97033693223471,82,82,0.00239,197.443432,2.40784673170732,9.010754,197.33588,2.40653512195122,9.009383,195.803548812866,ok,r816u35n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
22,5,462,231,2,2,CG_IP,291.894359,10.2981734702163,97,97,0.007766,290.765373,2.99758116494845,9.75838,290.632763,2.99621405154639,9.756623,288.358382463455,ok,r816u35n05.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
