n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
39,1,1,0.142294,0.119775,0.099557
39,1,2,87.310235,87.302059,87.208939
39,1,3,289.532777,289.527358,289.425406
39,1,4,24.838787,24.831336,24.735603
39,1,5,13.219979,13.207704,13.174115
39,1,6,3.770346,3.766480,3.740152
39,1,7,16.393764,16.387943,16.370654
39,1,8,788.247798,788.243789,788.198419
39,1,9,751.326236,751.322135,751.272542
39,1,10,1494.492063,1494.488037,1494.429336
39,1,11,3704.882951,3704.878631,3704.830486
39,1,12,16626.934551,16626.930514,16626.873226
39,1,13,5069.794648,5069.790516,5069.727628
39,1,14,36377.635348,36377.631138,36377.548628
39,1,15,30463.266214,30463.262096,30463.200040
39,1,16,23455.819175,23455.815095,23455.743304
39,1,17,20666.980604,20666.976422,20666.904356
39,1,18,11307.642608,11307.638523,11307.564015
39,1,19,30168.569359,30168.565280,30168.478515
39,1,20,55975.357195,55975.353173,55975.270758
39,1,21,7094.982334,7094.978331,7094.920254
39,1,22,22436.017806,22436.013555,22435.954263
39,1,23,67984.258308,67984.254329,67984.167858
39,1,24,115427.687991,115427.683945,115427.593609
39,1,25,136671.777400,136671.773372,136671.681412
