n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
26,1,650,325,2,2,CG_IP,5843.603218,14.7502544545168,120,120,0.027407,5837.265541,48.6438795083333,193.492284,5836.990806,48.64159005,193.490055,5832.6657910347,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
26,2,650,325,2,2,CG_IP,9198.363996,16.6229011850806,122,122,0.007082,9191.990117,75.3441812868853,227.776552,9191.73328,75.3420760655738,227.774338,9188.00894927979,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
26,3,650,325,2,2,CG_IP,8951.188833,17.9879895891201,106,106,0.002582,8945.247183,84.3891243679245,258.439022,8945.031125,84.3870860849057,258.436861,8941.13865447044,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
26,4,650,325,2,2,CG_IP,2322.849711,14.5363944038868,108,108,0.002607,2319.032831,21.472526212963,80.982042,2318.824722,21.4705992777778,80.979893,2314.81970977783,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
26,5,650,325,2,2,CG_IP,7045.678405,15.1364115596789,117,117,0.007822,7040.084283,60.1716605384615,210.948404,7039.847462,60.1696364273504,210.946228,7035.50222826004,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
