n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
21,1,1,0.043853,0.026632,0.013169
21,1,2,0.027008,0.023950,0.019576
21,1,3,0.040219,0.038071,0.020756
21,1,4,0.026027,0.022880,0.018142
21,1,5,0.027688,0.020818,0.016447
21,1,6,0.060304,0.058739,0.053835
21,1,7,0.044697,0.043605,0.038579
21,1,8,0.059861,0.058847,0.054420
21,1,9,0.041665,0.040660,0.024477
21,1,10,0.143474,0.142434,0.136745
21,1,11,0.034355,0.033404,0.028634
21,1,12,0.114719,0.113691,0.100907
21,1,13,0.124649,0.123625,0.100055
21,1,14,0.153522,0.152315,0.120585
21,1,15,0.145925,0.144865,0.139244
21,1,16,0.097332,0.096304,0.092035
21,1,17,0.205405,0.204353,0.195983
21,1,18,0.321203,0.320165,0.309934
21,1,19,0.205429,0.204372,0.191044
21,1,20,0.211173,0.210150,0.196745
21,1,21,0.371123,0.370091,0.362426
21,1,22,0.539733,0.538446,0.511879
21,1,23,0.336699,0.335639,0.330930
21,1,24,0.316950,0.315910,0.279148
21,1,25,0.226884,0.225844,0.220462
21,1,26,0.401825,0.400713,0.384612
21,1,27,0.569748,0.568694,0.533185
21,1,28,0.590530,0.589484,0.577633
21,1,29,0.665038,0.663991,0.648098
21,1,30,0.433028,0.431992,0.417624
21,1,31,0.591286,0.590172,0.577961
21,1,32,0.473866,0.472809,0.455770
21,1,33,0.519660,0.518622,0.507287
21,1,34,0.475207,0.474143,0.457251
21,1,35,0.361659,0.360429,0.348619
21,1,36,0.541815,0.540680,0.517452
21,1,37,0.735689,0.734628,0.718451
21,1,38,0.504896,0.503849,0.493790
21,1,39,0.776067,0.774983,0.766318
21,1,40,0.642697,0.641665,0.629733
21,1,41,0.631320,0.630268,0.616970
21,1,42,0.823867,0.822784,0.804392
21,1,43,0.760047,0.758985,0.752067
21,1,44,0.901009,0.899696,0.875142
21,1,45,0.796969,0.795883,0.777346
21,1,46,0.921713,0.920565,0.909376
21,1,47,1.124934,1.123880,1.118232
21,1,48,1.001416,1.000350,0.978969
21,1,49,0.941354,0.940241,0.916973
21,1,50,1.004188,1.003131,0.995691
21,1,51,1.024836,1.023477,0.999686
21,1,52,0.937761,0.936562,0.910270
21,1,53,0.902783,0.901732,0.892087
21,1,54,1.040524,1.039237,1.024620
21,1,55,1.184829,1.183514,1.160095
21,1,56,1.108692,1.107540,1.085834
21,1,57,0.968094,0.967003,0.941125
21,1,58,1.092581,1.091469,1.069070
21,1,59,1.185523,1.184475,1.165692
21,1,60,1.099766,1.098656,1.064707
21,1,61,1.352431,1.351388,1.327269
21,1,62,1.526520,1.525437,1.499216
21,1,63,1.026898,1.025830,1.009012
21,1,64,1.227109,1.225404,1.200777
21,1,65,1.526508,1.525184,1.513618
21,1,66,1.579569,1.578415,1.553507
21,1,67,1.504548,1.503468,1.481815
21,1,68,1.450248,1.449161,1.420771
21,1,69,1.557974,1.556921,1.532507
