n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
42,1,1,0.220665,0.195879,0.168679
42,1,2,1643.670969,1643.645101,1643.545881
42,1,3,6870.206227,6870.199378,6870.063870
42,1,4,30.302251,30.292142,30.225917
42,1,5,162.298591,162.281022,162.232083
42,1,6,2167.840505,2167.832958,2167.760112
42,1,7,1718.279184,1718.274054,1718.184334
42,1,8,8015.924762,8015.919165,8015.775420
42,1,9,13235.322331,13235.315062,13235.197060
42,1,10,14770.036737,14770.031605,14769.942867
42,1,11,13886.560614,13886.552932,13886.458444
