n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
18,2,9,0.017768,0.016857,0.012332
18,2,10,0.018131,0.017214,0.011852
18,2,11,0.016929,0.016024,0.011451
18,2,12,0.126054,0.125092,0.103043
18,2,13,0.028206,0.027185,0.015450
18,2,14,0.067526,0.066565,0.061594
18,2,15,0.070412,0.069478,0.065175
18,2,16,0.033911,0.033006,0.028162
18,2,17,0.018874,0.017922,0.013081
18,2,18,0.048435,0.047469,0.042809
18,2,19,0.018963,0.018027,0.013474
18,2,20,0.074107,0.073189,0.068111
18,2,21,0.052485,0.051582,0.046762
18,2,22,0.055714,0.054783,0.049630
18,2,23,0.145357,0.144436,0.133010
18,2,24,0.051170,0.050244,0.045828
18,2,25,0.083349,0.082412,0.077087
18,2,26,0.115485,0.114483,0.105928
18,2,27,0.059900,0.058927,0.053975
18,2,28,0.084045,0.083078,0.076869
18,2,29,0.053715,0.052757,0.047784
18,2,30,0.047082,0.046099,0.040564
18,2,31,0.124030,0.123125,0.116976
18,2,32,0.194983,0.193805,0.184132
18,2,33,0.204838,0.203876,0.190928
18,2,34,0.200110,0.199198,0.193856
18,2,35,0.154585,0.153635,0.147987
18,2,36,0.204767,0.203755,0.194609
18,2,37,0.219290,0.218356,0.202167
18,2,38,0.310673,0.309723,0.295913
18,2,39,0.091793,0.090845,0.085665
18,2,40,0.194988,0.193978,0.183077
18,2,41,0.197802,0.196767,0.178443
18,2,42,0.350111,0.349132,0.334908
18,2,43,0.311243,0.310251,0.304710
18,2,44,0.300289,0.299323,0.281375
18,2,45,0.341207,0.340271,0.324160
18,2,46,0.357667,0.356753,0.340160
18,2,47,0.203587,0.202586,0.189741
18,2,48,0.368939,0.367982,0.344767
18,2,49,0.351545,0.350591,0.339787
18,2,50,0.406634,0.405702,0.391286
18,2,51,0.290042,0.289089,0.271723
18,2,52,0.360224,0.359307,0.343087
18,2,53,0.386593,0.385553,0.374930
18,2,54,0.369263,0.368320,0.346287
18,2,55,0.418855,0.417931,0.409837
18,2,56,0.356546,0.355580,0.345059
18,2,57,0.343535,0.342580,0.336364
18,2,58,0.417616,0.416600,0.410067
18,2,59,0.460805,0.459875,0.439194
18,2,60,0.374708,0.373787,0.365629
18,2,61,0.448928,0.447631,0.437909
18,2,62,0.428074,0.427061,0.417246
18,2,63,0.475695,0.474731,0.466190
18,2,64,0.446321,0.445364,0.432601
18,2,65,0.427801,0.426834,0.411811
18,2,66,0.420692,0.419719,0.398126
18,2,67,0.386857,0.385881,0.377182
18,2,68,0.433819,0.432833,0.427331
18,2,69,0.361236,0.360237,0.350433
18,2,70,0.355314,0.354357,0.341429
18,2,71,0.390502,0.389503,0.378216
18,2,72,0.386331,0.385360,0.374561
18,2,73,0.353913,0.352940,0.345497
18,2,74,0.388743,0.387765,0.378485
18,2,75,0.415740,0.414789,0.401862
18,2,76,0.524906,0.523970,0.505772
18,2,77,0.414042,0.413083,0.405777
18,2,78,0.396561,0.395618,0.389322
18,2,79,0.426685,0.425756,0.417926
18,2,80,0.468879,0.467946,0.453837
18,2,81,0.575383,0.574433,0.566588
18,3,1,0.025912,0.024894,0.007993
18,3,2,0.017745,0.016789,0.011686
18,3,3,0.015737,0.014788,0.010221
18,3,4,0.017669,0.016511,0.010805
18,3,5,0.029577,0.028635,0.023831
18,3,6,0.017909,0.016926,0.011002
18,3,7,0.049625,0.048647,0.043944
18,3,8,0.031325,0.030324,0.025445
18,3,9,0.031522,0.030541,0.025688
18,3,10,0.040105,0.039164,0.033042
18,3,11,0.068582,0.067632,0.062736
18,3,12,0.032470,0.031501,0.014656
18,3,13,0.082995,0.081997,0.077658
18,3,14,0.029391,0.028438,0.024284
18,3,15,0.055607,0.054662,0.049586
18,3,16,0.064163,0.063203,0.058555
18,3,17,0.102075,0.101107,0.096051
18,3,18,0.060903,0.059932,0.055567
18,3,19,0.077634,0.076676,0.071850
18,3,20,0.116352,0.115386,0.108951
18,3,21,0.114604,0.113657,0.102372
18,3,22,0.315766,0.314813,0.310089
18,3,23,0.320847,0.319917,0.306098
18,3,24,0.139779,0.138810,0.126333
18,3,25,0.336086,0.335135,0.325939
18,3,26,0.239896,0.238916,0.225294
18,3,27,0.209686,0.208721,0.191281
18,3,28,0.209753,0.208803,0.193903
18,3,29,0.188442,0.187464,0.183162
18,3,30,0.326358,0.325380,0.317458
18,3,31,0.209485,0.208557,0.195306
18,3,32,0.375119,0.374088,0.369196
18,3,33,0.306210,0.305262,0.295441
18,3,34,0.220309,0.219339,0.208842
18,3,35,0.356250,0.355246,0.336574
18,3,36,0.408335,0.407355,0.398878
18,3,37,0.382415,0.381416,0.363197
18,3,38,0.413803,0.412843,0.399112
18,3,39,0.310180,0.309207,0.298058
18,3,40,0.269129,0.268168,0.256123
18,3,41,0.341603,0.340562,0.328163
18,3,42,0.352305,0.351246,0.336035
18,3,43,0.343724,0.342776,0.326835
18,3,44,0.372963,0.372008,0.359098
18,3,45,0.360196,0.359230,0.343516
18,3,46,0.335702,0.334715,0.325376
18,3,47,0.239766,0.238839,0.220930
18,3,48,0.255167,0.254238,0.241982
18,3,49,0.360742,0.359824,0.354790
18,3,50,0.356799,0.355857,0.341734
18,3,51,0.459024,0.458042,0.447035
18,3,52,0.393386,0.392348,0.379715
18,3,53,0.330929,0.329858,0.319743
18,3,54,0.304759,0.303772,0.293360
18,3,55,0.299089,0.298134,0.288527
18,3,56,0.333890,0.332921,0.326291
18,3,57,0.365534,0.364603,0.349494
18,3,58,0.364411,0.363456,0.356131
18,3,59,0.406263,0.405342,0.391521
18,3,60,0.380726,0.379790,0.374829
18,3,61,0.470441,0.469509,0.464660
18,3,62,0.433473,0.432478,0.422398
18,3,63,0.486182,0.485200,0.475930
18,3,64,0.358332,0.357388,0.346509
18,3,65,0.420260,0.419305,0.411407
18,3,66,0.413477,0.412469,0.398832
18,3,67,0.385155,0.384198,0.372373
18,3,68,0.431940,0.430962,0.418755
18,3,69,0.530094,0.529127,0.522848
18,3,70,0.473017,0.472033,0.465175
18,3,71,0.517914,0.516950,0.499092
18,3,72,0.529653,0.528717,0.519167
18,3,73,0.422439,0.421486,0.412586
18,3,74,0.535987,0.535046,0.529968
18,3,75,0.553442,0.552466,0.545107
18,4,1,0.014066,0.013117,0.007752
18,4,2,0.016722,0.015776,0.010769
18,4,3,0.051603,0.050623,0.045782
18,4,4,0.016842,0.015926,0.011144
18,4,5,0.028311,0.027390,0.022901
18,4,6,0.017210,0.016241,0.010829
18,4,7,0.030603,0.029690,0.013345
18,4,8,0.040110,0.039190,0.034471
18,4,9,0.021146,0.020241,0.015590
18,4,10,0.020245,0.019337,0.013975
18,4,11,0.046509,0.045540,0.041060
18,4,12,0.029016,0.028049,0.018054
18,4,13,0.069234,0.068263,0.063283
18,4,14,0.038826,0.037841,0.033841
18,4,15,0.087102,0.086156,0.080009
18,4,16,0.088900,0.087742,0.082396
18,4,17,0.174922,0.173873,0.163497
18,4,18,0.125139,0.124162,0.113225
18,4,19,0.235240,0.234300,0.222399
18,4,20,0.258121,0.257167,0.248985
18,4,21,0.361106,0.360143,0.353842
18,4,22,0.334043,0.333020,0.320379
18,4,23,0.139228,0.138265,0.126869
18,4,24,0.245940,0.244973,0.231797
18,4,25,0.213123,0.212094,0.202960
18,4,26,0.216798,0.215810,0.208129
18,4,27,0.141984,0.141020,0.126688
18,4,28,0.214622,0.213635,0.200789
18,4,29,0.262027,0.261022,0.255516
18,4,30,0.249636,0.248693,0.232679
18,4,31,0.235143,0.234163,0.220377
18,4,32,0.312372,0.311418,0.299877
18,4,33,0.362111,0.361113,0.344285
18,4,34,0.341518,0.340573,0.330730
18,4,35,0.398036,0.397066,0.383439
18,4,36,0.403647,0.402624,0.384547
18,4,37,0.366936,0.365955,0.356021
18,4,38,0.387301,0.386366,0.368104
18,4,39,0.408187,0.407206,0.401474
18,4,40,0.448145,0.447162,0.433760
18,4,41,0.476661,0.475662,0.462542
18,4,42,0.312450,0.311457,0.299004
18,4,43,0.420378,0.419388,0.406373
18,4,44,0.411903,0.410901,0.395896
18,4,45,0.503399,0.502400,0.484803
18,4,46,0.480183,0.479166,0.473437
18,4,47,0.441626,0.440687,0.424735
18,4,48,0.502288,0.501346,0.491946
18,4,49,0.412688,0.411752,0.396698
18,4,50,0.533569,0.532593,0.519441
18,4,51,0.451468,0.450470,0.432656
18,4,52,0.443162,0.442189,0.436045
18,4,53,0.497300,0.496155,0.488938
18,4,54,0.466001,0.464977,0.454275
18,4,55,0.415374,0.414403,0.407676
18,4,56,0.555559,0.554587,0.548880
18,4,57,0.504413,0.503463,0.488595
18,4,58,0.516341,0.515377,0.499633
18,4,59,0.473603,0.472650,0.458339
18,4,60,0.475520,0.474577,0.468922
18,4,61,0.500937,0.499937,0.492645
18,4,62,0.497258,0.496291,0.484385
18,4,63,0.508050,0.507096,0.481961
18,4,64,0.540081,0.539141,0.532269
18,4,65,0.527464,0.526450,0.504232
18,4,66,0.534531,0.533537,0.497895
18,4,67,0.741742,0.740761,0.721401
18,4,68,0.650077,0.649103,0.635922
18,4,69,0.700844,0.699844,0.690684
18,4,70,0.496748,0.495802,0.471669
18,4,71,0.685074,0.684125,0.664321
18,4,72,0.565611,0.564653,0.551680
18,4,73,0.840400,0.839423,0.816747
18,4,74,0.749127,0.748198,0.729856
18,4,75,0.930207,0.929259,0.896109
18,4,76,0.670749,0.669809,0.659500
18,4,77,0.706122,0.704964,0.696708
18,4,78,0.631569,0.630529,0.624000
18,4,79,0.639382,0.638430,0.617950
18,4,80,0.611991,0.611045,0.585323
18,4,81,0.759496,0.758515,0.718887
18,4,82,0.921674,0.920669,0.905524
18,5,1,0.013659,0.012702,0.008056
18,5,2,0.016806,0.015862,0.011145
18,5,3,0.028343,0.027388,0.010573
18,5,4,0.017117,0.016146,0.011093
18,5,5,0.014544,0.013613,0.009589
18,5,6,0.018744,0.017797,0.013755
18,5,7,0.017866,0.016936,0.011938
18,5,8,0.016733,0.015766,0.011505
18,5,9,0.019904,0.018891,0.014126
18,5,10,0.039745,0.038805,0.034215
18,5,11,0.037634,0.036676,0.032498
18,5,12,0.026132,0.025148,0.015517
18,5,13,0.114978,0.113941,0.106842
18,5,14,0.062422,0.061416,0.056517
18,5,15,0.154514,0.153536,0.144094
18,5,16,0.235986,0.235015,0.221151
18,5,17,0.216264,0.215345,0.196449
18,5,18,0.184786,0.183770,0.165084
18,5,19,0.134335,0.133346,0.125619
18,5,20,0.135204,0.134261,0.125872
18,5,21,0.187489,0.186504,0.164143
18,5,22,0.092020,0.091099,0.087059
18,5,23,0.058743,0.057813,0.053523
18,5,24,0.204554,0.203619,0.192357
18,5,25,0.080898,0.079993,0.075737
18,5,26,0.061939,0.060966,0.055990
18,5,27,0.077683,0.076767,0.072036
18,5,28,0.296380,0.295463,0.283437
18,5,29,0.119078,0.118156,0.108255
18,5,30,0.175675,0.174771,0.160735
18,5,31,0.301983,0.301054,0.290896
18,5,32,0.229454,0.228538,0.213621
18,5,33,0.328023,0.327070,0.319633
18,5,34,0.381756,0.380807,0.361433
18,5,35,0.210496,0.209575,0.197463
18,5,36,0.386445,0.385498,0.373995
18,5,37,0.395469,0.394516,0.378133
18,5,38,0.333231,0.332332,0.316877
18,5,39,0.390408,0.389449,0.376607
18,5,40,0.337084,0.336099,0.324776
18,5,41,0.396132,0.395175,0.379879
18,5,42,0.416728,0.415790,0.405846
18,5,43,0.395974,0.394998,0.384512
18,5,44,0.351011,0.350075,0.333285
18,5,45,0.387189,0.386280,0.376383
18,5,46,0.369919,0.368983,0.350817
18,5,47,0.443581,0.442650,0.422244
18,5,48,0.451098,0.450180,0.442738
18,5,49,0.406339,0.405419,0.391955
18,5,50,0.389940,0.388994,0.371127
18,5,51,0.385338,0.384378,0.363567
18,5,52,0.451291,0.450309,0.430817
18,5,53,0.406313,0.405318,0.390837
18,5,54,0.490282,0.489301,0.465684
18,5,55,0.434915,0.433958,0.427401
18,5,56,0.457751,0.456744,0.434906
18,5,57,0.541065,0.540136,0.522337
18,5,58,0.513915,0.512938,0.500501
18,5,59,0.401839,0.400897,0.364914
18,5,60,0.448712,0.447753,0.441076
18,5,61,0.455974,0.455019,0.446359
18,5,62,0.481145,0.480155,0.473249
18,5,63,0.480501,0.479564,0.453766
18,5,64,0.504851,0.503881,0.494545
18,5,65,0.627005,0.625969,0.612969
18,5,66,0.533571,0.532578,0.523079
18,5,67,0.596926,0.595968,0.590046
18,5,68,0.673376,0.672428,0.663117
18,5,69,0.707350,0.706392,0.699416
18,5,70,0.553508,0.552536,0.547854
18,5,71,0.643887,0.642893,0.632721
18,5,72,0.678057,0.677134,0.665776
18,5,73,0.550988,0.549921,0.538958
18,5,74,0.781620,0.780654,0.770724
18,5,75,0.542651,0.541606,0.530035
18,5,76,0.726937,0.725954,0.717653
18,5,77,0.552503,0.551585,0.541874
18,5,78,0.599807,0.598872,0.576819
18,5,79,0.790030,0.789117,0.763293
18,5,80,0.556304,0.555337,0.549957
