n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
38,1,1,0.141184,0.120992,0.094062
38,1,2,12.743874,12.736108,12.704274
38,1,3,51.750142,51.743434,51.706965
38,1,4,37.203909,37.193566,37.143181
38,1,5,29.129623,29.116536,29.080651
38,1,6,15.709942,15.705468,15.633838
38,1,7,164.821633,164.817880,164.785188
38,1,8,91.073723,91.069797,91.030092
38,1,9,625.890904,625.887107,625.798888
38,1,10,375.591026,375.587214,375.532300
38,1,11,6135.836421,6135.832434,6135.792404
38,1,12,6071.876747,6071.873009,6071.809488
38,1,13,18199.989359,18199.985524,18199.918625
38,1,14,18870.095101,18870.091280,18870.005526
38,1,15,5443.758034,5443.752840,5443.702385
38,1,16,17239.644484,17239.638651,17239.557385
38,1,17,16775.812023,16775.807563,16775.734336
38,1,18,6952.813179,6952.806349,6952.732976
38,1,19,10080.710512,10080.706023,10080.641937
38,1,20,10686.495206,10686.491446,10686.430666
38,1,21,23794.349734,23794.345814,23794.274293
38,1,22,4494.817241,4494.813247,4494.742824
38,1,23,49462.465973,49462.461687,49462.379724
38,1,24,83977.001070,83976.997294,83976.880572
38,1,25,12339.298013,12339.294263,12339.228200
38,1,26,33707.217876,33707.214091,33707.135738
38,1,27,44225.164002,44225.159916,44225.054822
38,1,28,22275.556000,22275.551772,22275.455074
38,1,29,54537.452718,54537.448695,54537.342084
38,1,30,103891.123593,103891.119763,103890.986373
