n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
21,1,420,210,2,2,CG_IP,130.673561,6.67007827326243,100,100,0.02829,129.029829,1.29029829,4.278614,128.886908,1.28886908,4.277138,127.049318552017,ok,r816u35n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
21,2,420,210,2,2,CG_IP,91.665382,10.3794835007482,90,90,0.006125,91.158224,1.01286915555556,3.285053,91.056427,1.01173807777778,3.283755,89.5187532901764,ok,r816u35n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
21,3,420,210,2,2,CG_IP,172.173726,10.0940515124464,95,95,0.001944,171.633583,1.80666929473684,4.705742,171.526407,1.80554112631579,4.704565,169.826723814011,ok,r816u35n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
21,4,420,210,2,2,CG_IP,106.351276,12.1779769443916,81,81,0.001953,105.832578,1.30657503703704,3.732938,105.740164,1.30543412345679,3.731608,104.35161447525,ok,r816u35n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
21,5,420,210,2,2,CG_IP,116.978471,7.33582524494716,105,105,0.006931,116.224515,1.10690014285714,3.610836,116.106266,1.10577396190476,3.609456,114.396211147308,ok,r816u35n01.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
