n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
16,2,42,0.212524,0.211579,0.195184
16,2,43,0.292794,0.291861,0.277681
16,2,44,0.256663,0.255770,0.247890
16,2,45,0.303891,0.302780,0.285387
16,2,46,0.290071,0.289153,0.281877
16,2,47,0.280641,0.279705,0.268552
16,2,48,0.285570,0.284656,0.278685
16,2,49,0.305189,0.304171,0.293599
16,2,50,0.296914,0.295889,0.287325
16,2,51,0.282452,0.281524,0.274728
16,2,52,0.290660,0.289692,0.271367
16,2,53,0.311617,0.310758,0.293023
16,2,54,0.267154,0.266231,0.255589
16,2,55,0.337554,0.336608,0.293820
16,2,56,0.321989,0.321050,0.304918
16,2,57,0.337698,0.336822,0.327493
16,2,58,0.335850,0.334881,0.324361
16,2,59,0.346502,0.345592,0.334944
16,2,60,0.326517,0.325589,0.310741
16,2,61,0.335947,0.334994,0.320239
16,2,62,0.315047,0.314091,0.300787
16,2,63,0.350283,0.349380,0.335441
16,2,64,0.357505,0.356544,0.338268
16,2,65,0.325609,0.324665,0.307179
16,2,66,0.353321,0.352339,0.341157
16,2,67,0.278774,0.277829,0.264129
16,2,68,0.279144,0.278201,0.269252
16,3,1,0.023054,0.022093,0.006441
16,3,2,0.013762,0.012842,0.008172
16,3,3,0.015030,0.014099,0.008961
16,3,4,0.012755,0.011807,0.007542
16,3,5,0.015842,0.014927,0.008153
16,3,6,0.013892,0.012954,0.008252
16,3,7,0.014976,0.014034,0.009679
16,3,8,0.014921,0.013992,0.009435
16,3,9,0.013888,0.012958,0.007930
16,3,10,0.014895,0.013960,0.009115
16,3,11,0.040571,0.039622,0.034300
16,3,12,0.014770,0.013810,0.009437
16,3,13,0.040335,0.039403,0.034361
16,3,14,0.052017,0.051112,0.046521
16,3,15,0.060697,0.059759,0.050636
16,3,16,0.029753,0.028828,0.023799
16,3,17,0.030479,0.029568,0.024785
16,3,18,0.087611,0.086722,0.081491
16,3,19,0.038956,0.038040,0.032920
16,3,20,0.016994,0.016030,0.011043
16,3,21,0.060032,0.059100,0.053152
16,3,22,0.040017,0.039098,0.034349
16,3,23,0.017049,0.016120,0.010877
16,3,24,0.032366,0.031435,0.026836
16,3,25,0.115239,0.114304,0.100465
16,3,26,0.160232,0.159281,0.151319
16,3,27,0.131306,0.130343,0.110371
16,3,28,0.084949,0.083993,0.079363
16,3,29,0.175650,0.174728,0.165131
16,3,30,0.156592,0.155698,0.146873
16,3,31,0.114681,0.113670,0.099169
16,3,32,0.126774,0.125813,0.112813
16,3,33,0.270867,0.269889,0.261377
16,3,34,0.158419,0.157365,0.146456
16,3,35,0.282432,0.281455,0.268000
16,3,36,0.262573,0.261670,0.252574
16,3,37,0.225897,0.224932,0.211082
16,3,38,0.258835,0.257830,0.251982
16,3,39,0.260626,0.259658,0.250108
16,3,40,0.277589,0.276668,0.261858
16,3,41,0.305520,0.304535,0.291721
16,3,42,0.280922,0.280019,0.229325
16,3,43,0.285321,0.284358,0.259024
16,3,44,0.274791,0.273814,0.261097
16,3,45,0.306624,0.305629,0.289727
16,3,46,0.273371,0.272447,0.259010
16,3,47,0.369442,0.368485,0.353008
16,3,48,0.314555,0.313599,0.297368
16,3,49,0.335475,0.334552,0.308612
16,3,50,0.291409,0.290564,0.276906
16,3,51,0.287159,0.286262,0.278307
16,3,52,0.294695,0.293743,0.282697
16,3,53,0.305429,0.304502,0.290730
16,3,54,0.314723,0.313804,0.304052
16,3,55,0.273680,0.272709,0.255440
16,3,56,0.304645,0.303706,0.289060
16,3,57,0.315926,0.314803,0.297980
16,3,58,0.299666,0.298310,0.293335
16,3,59,0.337781,0.336904,0.319783
16,3,60,0.333736,0.332816,0.323071
16,3,61,0.290127,0.289195,0.275979
16,3,62,0.319853,0.318838,0.309041
16,3,63,0.276153,0.275211,0.268298
16,3,64,0.307249,0.306295,0.292077
16,3,65,0.319306,0.318385,0.303100
16,3,66,0.311673,0.310757,0.298095
16,3,67,0.300780,0.299847,0.288373
16,3,68,0.241280,0.240190,0.234270
16,3,69,0.292090,0.291060,0.284631
16,3,70,0.309646,0.308657,0.300864
16,3,71,0.288456,0.287513,0.274387
16,3,72,0.269741,0.268398,0.263117
16,3,73,0.310838,0.309901,0.295687
16,4,1,0.012917,0.012026,0.006681
16,4,2,0.013994,0.013050,0.008382
16,4,3,0.013616,0.012731,0.007994
16,4,4,0.013871,0.012976,0.007721
16,4,5,0.013688,0.012868,0.008560
16,4,6,0.021079,0.020200,0.015216
16,4,7,0.012586,0.011735,0.007592
16,4,8,0.022322,0.021324,0.016410
16,4,9,0.024776,0.023800,0.018330
16,4,10,0.030830,0.029884,0.025365
16,4,11,0.016242,0.015290,0.010569
16,4,12,0.029942,0.029002,0.023755
16,4,13,0.020441,0.019504,0.014764
16,4,14,0.024568,0.023615,0.018336
16,4,15,0.058379,0.057405,0.039396
16,4,16,0.087381,0.086439,0.068665
16,4,17,0.047763,0.046739,0.041755
16,4,18,0.016049,0.015088,0.010409
16,4,19,0.041479,0.040518,0.035657
16,4,20,0.064984,0.064039,0.059420
16,4,21,0.045760,0.044771,0.039887
16,4,22,0.084678,0.083750,0.079052
16,4,23,0.038792,0.037828,0.032912
16,4,24,0.068000,0.067063,0.061247
16,4,25,0.084531,0.083584,0.078898
16,4,26,0.049561,0.048593,0.043974
16,4,27,0.097066,0.096109,0.087766
16,4,28,0.154927,0.153982,0.139760
16,4,29,0.149095,0.148141,0.142847
16,4,30,0.185378,0.184435,0.177686
16,4,31,0.061073,0.060141,0.054169
16,4,32,0.190411,0.189448,0.177399
16,4,33,0.187655,0.186793,0.174000
16,4,34,0.251806,0.250929,0.240075
16,4,35,0.089839,0.088936,0.083958
16,4,36,0.134811,0.133920,0.124102
16,4,37,0.265762,0.264869,0.252317
16,4,38,0.259864,0.258864,0.237754
16,4,39,0.255476,0.254514,0.245777
16,4,40,0.264642,0.263752,0.251885
16,4,41,0.266848,0.265894,0.257699
16,4,42,0.281648,0.280713,0.266507
16,4,43,0.277233,0.276294,0.260817
16,4,44,0.241682,0.240724,0.235553
16,4,45,0.290728,0.289736,0.279946
16,4,46,0.307069,0.306041,0.287490
16,4,47,0.288525,0.287504,0.268799
16,4,48,0.277302,0.276334,0.266696
16,4,49,0.304647,0.303687,0.287103
16,4,50,0.282642,0.281680,0.271276
16,4,51,0.294365,0.293420,0.276562
16,4,52,0.329784,0.328834,0.318876
16,4,53,0.347615,0.346639,0.336403
16,4,54,0.300622,0.299575,0.290460
16,4,55,0.344912,0.343959,0.330861
16,4,56,0.364769,0.363800,0.349140
16,4,57,0.391574,0.390609,0.382862
16,4,58,0.344883,0.343912,0.327664
16,4,59,0.321854,0.320965,0.303365
16,4,60,0.355263,0.354388,0.340213
16,4,61,0.344819,0.343898,0.333569
16,4,62,0.341866,0.340924,0.322039
16,4,63,0.397840,0.396954,0.379867
16,4,64,0.367010,0.366048,0.355630
16,4,65,0.389288,0.388319,0.375583
16,4,66,0.360206,0.359294,0.348883
16,5,1,0.011854,0.010915,0.006335
16,5,2,0.013811,0.012896,0.008253
16,5,3,0.014107,0.013154,0.007947
16,5,4,0.013960,0.013018,0.008415
16,5,5,0.021235,0.020305,0.015160
16,5,6,0.013965,0.013053,0.007946
16,5,7,0.014999,0.014085,0.008998
16,5,8,0.015055,0.014109,0.009067
16,5,9,0.026717,0.025799,0.020684
16,5,10,0.028694,0.027706,0.022998
16,5,11,0.016149,0.015213,0.010209
16,5,12,0.030021,0.029067,0.023907
16,5,13,0.023470,0.022551,0.017936
16,5,14,0.033038,0.032095,0.027162
16,5,15,0.048011,0.047084,0.042730
16,5,16,0.030201,0.029309,0.024525
16,5,17,0.015632,0.014669,0.010097
16,5,18,0.015104,0.014130,0.009701
16,5,19,0.015401,0.014488,0.009620
16,5,20,0.014641,0.013746,0.009398
16,5,21,0.015625,0.014704,0.010281
16,5,22,0.040266,0.039348,0.035167
16,5,23,0.042734,0.041825,0.036972
16,5,24,0.015835,0.014888,0.010232
16,5,25,0.093958,0.093044,0.088026
16,5,26,0.195121,0.194208,0.181831
16,5,27,0.176238,0.175248,0.169397
16,5,28,0.058674,0.057736,0.052387
16,5,29,0.268950,0.268021,0.261275
16,5,30,0.209544,0.208597,0.197744
16,5,31,0.261662,0.260862,0.253913
16,5,32,0.170712,0.169847,0.157406
16,5,33,0.231790,0.230897,0.219754
16,5,34,0.191381,0.190360,0.183769
16,5,35,0.199850,0.198890,0.187186
16,5,36,0.266968,0.265997,0.224578
16,5,37,0.247723,0.246828,0.240909
16,5,38,0.159664,0.158735,0.146789
16,5,39,0.154850,0.153887,0.147481
16,5,40,0.232037,0.231064,0.225463
16,5,41,0.179834,0.178891,0.166149
16,5,42,0.197383,0.196441,0.188372
16,5,43,0.274704,0.273588,0.260670
16,5,44,0.272551,0.271532,0.257310
16,5,45,0.252650,0.251638,0.246306
16,5,46,0.135064,0.134084,0.129156
16,5,47,0.279812,0.278837,0.272480
16,5,48,0.241958,0.240988,0.226953
16,5,49,0.273466,0.272526,0.264693
16,5,50,0.270916,0.269964,0.254794
16,5,51,0.291582,0.290613,0.277836
16,5,52,0.318534,0.317555,0.302515
16,5,53,0.290547,0.289664,0.277400
16,5,54,0.326919,0.325951,0.312990
16,5,55,0.360701,0.359761,0.347522
16,5,56,0.305813,0.304811,0.272356
16,5,57,0.331468,0.330409,0.323702
16,5,58,0.323354,0.322413,0.303907
16,5,59,0.316578,0.315650,0.301102
16,5,60,0.291555,0.290607,0.283493
16,5,61,0.305993,0.305113,0.288382
16,5,62,0.332536,0.331586,0.319901
16,5,63,0.336340,0.335407,0.327887
16,5,64,0.426636,0.425681,0.408943
16,5,65,0.373440,0.372491,0.356424
16,5,66,0.390926,0.389968,0.384615
16,5,67,0.352857,0.351930,0.339152
16,5,68,0.315133,0.314099,0.307158
