n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
29,1,1,0.080898,0.056147,0.041957
29,1,2,0.904034,0.898917,0.885570
29,1,3,0.662705,0.659262,0.635694
29,1,4,0.692992,0.687850,0.671531
29,1,5,0.387106,0.377262,0.353190
29,1,6,0.320281,0.317761,0.289752
29,1,7,1.273517,1.271358,1.259967
29,1,8,2.383963,2.381836,2.353504
29,1,9,0.591811,0.589689,0.567377
29,1,10,2.756501,2.753936,2.726621
29,1,11,3.149764,3.147510,3.119892
29,1,12,5.856268,5.853943,5.825424
29,1,13,6.994710,6.991932,6.925860
29,1,14,10.842692,10.839920,10.768482
29,1,15,18.279702,18.276943,18.239139
29,1,16,8.724142,8.721352,8.644139
29,1,17,18.048906,18.046087,17.967184
29,1,18,20.980919,20.978151,20.942726
29,1,19,30.586623,30.583806,30.558597
29,1,20,16.799643,16.796646,16.767561
29,1,21,25.878089,25.875273,25.848248
29,1,22,9.322352,9.319687,9.290208
29,1,23,13.341492,13.338809,13.313343
29,1,24,14.439398,14.436602,14.328492
29,1,25,59.775218,59.772574,59.739096
29,1,26,30.065461,30.062744,30.029355
29,1,27,19.126060,19.123220,19.097313
29,1,28,41.303424,41.300596,41.268694
29,1,29,16.612742,16.609959,16.577363
29,1,30,31.111144,31.108409,31.035539
29,1,31,28.496331,28.493630,28.424769
29,1,32,102.419571,102.416822,102.341225
29,1,33,126.726060,126.723241,126.683435
29,1,34,117.801874,117.799046,117.761996
29,1,35,145.013579,145.010773,144.973395
29,1,36,115.148529,115.145508,115.107530
29,1,37,121.480646,121.477813,121.442461
29,1,38,155.907009,155.904237,155.875645
29,1,39,131.666016,131.663194,131.627485
29,1,40,164.349306,164.346232,164.311644
29,1,41,132.916797,132.913872,132.874209
29,1,42,198.872857,198.870039,198.832341
29,1,43,171.397402,171.394681,171.353701
29,1,44,480.826873,480.824005,480.772408
29,1,45,464.303374,464.300626,464.243686
29,1,46,515.089001,515.086162,515.026451
29,1,47,479.046254,479.043455,478.999792
29,1,48,676.236098,676.233332,676.181113
29,1,49,777.388441,777.385655,777.328172
29,1,50,782.020963,782.018142,781.968644
29,1,51,306.802319,306.799472,306.752316
29,1,52,739.239676,739.236857,739.188527
29,1,53,707.457510,707.454784,707.407346
29,1,54,903.899583,903.896818,903.844391
29,1,55,814.964505,814.961829,814.919023
29,1,56,781.885771,781.882953,781.834935
29,1,57,953.693638,953.690769,953.639812
29,1,58,1065.293260,1065.290487,1065.245531
29,1,59,728.033742,728.030889,727.969153
29,1,60,638.358889,638.356072,638.306384
29,1,61,721.188541,721.185720,721.147371
29,1,62,1091.769071,1091.766251,1091.723460
29,1,63,1227.844438,1227.841588,1227.800167
29,1,64,1282.842496,1282.839677,1282.798745
29,1,65,1419.368578,1419.365755,1419.313143
29,1,66,934.385130,934.382506,934.341603
29,1,67,1192.206885,1192.204076,1192.163608
29,1,68,1147.126707,1147.123935,1147.078369
29,1,69,1107.808847,1107.806095,1107.759131
29,1,70,1359.957185,1359.954550,1359.898955
29,1,71,1414.595257,1414.592432,1414.538845
29,1,72,1175.736867,1175.734135,1175.694302
29,1,73,1173.061402,1173.058580,1173.014601
29,1,74,1292.047485,1292.044633,1291.993192
29,1,75,1359.011625,1359.008738,1358.973961
29,1,76,1693.756968,1693.754107,1693.716637
29,1,77,1565.604587,1565.601774,1565.558373
29,1,78,1646.961426,1646.958584,1646.900924
29,1,79,1912.739411,1912.736610,1912.688171
