n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
17,1,272,136,2,2,CG_IP,24.911244,5.97809542750279,81,81,0.045886,22.416556,0.276747604938272,0.744198,22.273224,0.274978074074074,0.741475,21.3049836158752,ok,r816u29n03.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
17,2,272,136,2,2,CG_IP,14.989466,5.0091588927214,66,66,0.009652,14.458332,0.219065636363636,0.645922,14.366668,0.217676787878788,0.644362,13.5464644432068,ok,r816u29n03.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
17,3,272,136,2,2,CG_IP,12.930138,7.09698377040781,61,61,0.002402,12.505446,0.20500731147541,0.503421,12.429207,0.203757491803279,0.502266,11.7500078678131,ok,r816u29n03.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
17,4,272,136,2,2,CG_IP,13.597244,5.93356077165911,67,67,0.002863,13.183735,0.196772164179104,0.437425,13.107445,0.195633507462687,0.436367,12.453932762146,ok,r816u29n03.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
17,5,272,136,2,2,CG_IP,23.757147,5.40934849304586,77,77,0.013763,22.976097,0.29839087012987,0.761284,22.878424,0.29712238961039,0.760256,21.8158397674561,ok,r816u29n03.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
