n,seed,n_obs,n_menus,min_menu_size,max_menu_size,method,total_time_s,error,n_iters,n_ip_calls,ip_build_s,ip_total_s,ip_mean_s,ip_max_s,ip_solve_total_s,ip_solve_mean_s,ip_solve_max_s,ip_gurobi_total_s,status,hostname,cpu_model,n_logical_cores
28,1,756,378,2,2,CG_IP,29592.501451,18.5888119171409,122,122,0.028881,29589.188534,242.534332245902,817.162969,29588.888279,242.531871139344,817.160618,29585.2167613506,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
28,2,756,378,2,2,CG_IP,39397.294196,15.9195625353539,151,151,0.007186,39393.851489,260.886433701987,716.927016,39393.520849,260.884244033113,716.924717,39389.1709184647,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
28,3,756,378,2,2,CG_IP,55257.845638,19.0713126355843,126,126,0.003091,55254.718382,438.529510968254,1479.996784,55254.445121,438.527342230159,1479.994533,55250.5599081516,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
28,4,756,378,2,2,CG_IP,24636.564497,18.8618321743587,112,112,0.002856,24634.084038,219.947178910714,761.445162,24633.8421,219.94501875,761.442569,24630.4304187298,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
28,5,756,378,2,2,CG_IP,18803.935651,16.9168200413165,130,130,0.009348,18800.88332,144.622179384615,441.919603,18800.598967,144.619992053846,441.917324,18796.7327201366,ok,r816u23n06.grace.ycrc.yale.edu,Intel(R) Xeon(R) Gold 6342 CPU @ 2.80GHz,8
