n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
24,1,92,23.189824,23.187743,23.165404
24,1,93,30.162768,30.160726,30.137206
24,1,94,41.215190,41.212574,41.191257
24,1,95,27.608904,27.606836,27.597034
24,1,96,37.016906,37.014854,36.992294
24,1,97,27.876633,27.874591,27.847229
24,1,98,32.918864,32.916762,32.896074
24,1,99,29.475376,29.473313,29.439702
24,1,100,37.571514,37.569416,37.539497
24,1,101,31.929428,31.927299,31.900559
24,1,102,31.209695,31.207548,31.084163
24,1,103,34.350543,34.348493,34.318114
24,1,104,31.391225,31.389156,31.343655
24,1,105,29.239089,29.236991,29.210649
24,1,106,30.211623,30.209469,30.120329
24,1,107,32.947211,32.945122,32.924966
24,1,108,40.706807,40.704721,40.670547
24,1,109,49.997473,49.995364,49.972748
24,1,110,31.407868,31.405748,31.376805
24,1,111,29.224602,29.222541,29.201536
24,1,112,29.606631,29.603559,29.567231
24,1,113,38.513427,38.511318,38.491306
24,2,1,0.042976,0.037465,0.019072
24,2,2,0.419633,0.416613,0.395711
24,2,3,0.067644,0.066032,0.046435
24,2,4,0.044593,0.043160,0.037610
24,2,5,0.206084,0.204549,0.197264
24,2,6,0.255207,0.253799,0.245256
24,2,7,0.044579,0.043105,0.037652
24,2,8,0.059522,0.057881,0.052688
24,2,9,0.176089,0.174327,0.162947
24,2,10,0.225687,0.224240,0.210652
24,2,11,0.862395,0.861002,0.850338
24,2,12,0.619839,0.618442,0.598077
24,2,13,0.248015,0.246628,0.222912
24,2,14,0.230526,0.229100,0.198731
24,2,15,0.823811,0.822405,0.808603
24,2,16,0.935681,0.934248,0.925378
24,2,17,0.966031,0.964549,0.943556
24,2,18,0.610047,0.608572,0.592593
24,2,19,0.272194,0.270761,0.246154
24,2,20,0.857142,0.855750,0.846188
24,2,21,0.964654,0.963255,0.948761
24,2,22,0.819688,0.818247,0.790793
24,2,23,0.874791,0.873390,0.861829
24,2,24,0.865652,0.864002,0.837144
24,2,25,1.052593,1.051169,1.041730
24,2,26,1.032598,1.031202,1.006111
24,2,27,1.193484,1.192077,1.169703
24,2,28,1.541599,1.540154,1.521290
24,2,29,0.941767,0.940276,0.918056
24,2,30,1.295571,1.294167,1.268929
24,2,31,1.497366,1.495932,1.473179
24,2,32,1.506504,1.504712,1.483440
24,2,33,0.997623,0.996145,0.976510
24,2,34,1.062190,1.060464,1.038259
24,2,35,1.793138,1.791546,1.763123
24,2,36,1.431941,1.430495,1.408715
24,2,37,1.271596,1.269921,1.243320
24,2,38,1.257869,1.256370,1.235331
24,2,39,2.860121,2.858695,2.832143
24,2,40,1.982109,1.980567,1.959536
24,2,41,2.270685,2.269021,2.244754
24,2,42,1.846144,1.844560,1.814570
24,2,43,2.781860,2.780362,2.760465
24,2,44,3.074997,3.073458,3.056038
24,2,45,2.413692,2.412035,2.389428
24,2,46,2.157377,2.155810,2.129672
24,2,47,4.344564,4.343111,4.317621
24,2,48,4.093439,4.091712,4.065774
24,2,49,2.855627,2.854011,2.824348
24,2,50,5.355446,5.353588,5.325428
24,2,51,4.647985,4.646187,4.626949
24,2,52,5.282693,5.281130,5.260963
24,2,53,4.012840,4.010679,3.984101
24,2,54,5.044369,5.042811,5.021306
24,2,55,3.575974,3.574556,3.546888
24,2,56,6.018246,6.016777,6.000000
24,2,57,7.677221,7.675322,7.649340
24,2,58,5.929357,5.927405,5.901217
24,2,59,6.840987,6.837687,6.814525
24,2,60,9.806358,9.804716,9.776020
24,2,61,8.155473,8.153950,8.119294
24,2,62,8.115462,8.113952,8.090363
24,2,63,8.296267,8.294770,8.266212
24,2,64,9.249449,9.247999,9.240729
24,2,65,10.477156,10.475070,10.449820
24,2,66,8.886497,8.884547,8.865250
24,2,67,8.884249,8.882267,8.858054
24,2,68,10.403352,10.401414,10.380042
24,2,69,12.170963,12.169039,12.138947
24,2,70,9.484251,9.482522,9.467575
24,2,71,9.368063,9.366512,9.341434
24,2,72,7.468122,7.466595,7.440966
24,2,73,9.220447,9.218509,9.192698
24,2,74,8.981749,8.980149,8.954064
24,2,75,9.745657,9.743700,9.709576
24,2,76,8.783097,8.781154,8.755209
24,2,77,11.926841,11.924842,11.905767
24,2,78,15.403182,15.401190,15.381510
24,2,79,10.885749,10.884131,10.869115
24,2,80,16.039141,16.037408,16.010341
24,2,81,13.391082,13.389508,13.361917
24,2,82,12.420965,12.419152,12.383150
24,2,83,16.604694,16.602731,16.576940
24,2,84,14.357998,14.356040,14.330061
24,2,85,14.173283,14.171633,14.145076
24,2,86,10.685955,10.684341,10.635011
24,2,87,12.308211,12.305206,12.278248
24,2,88,14.206195,14.204673,14.183324
24,2,89,14.362675,14.361250,14.341422
24,2,90,18.864569,18.862644,18.855003
24,2,91,15.910918,15.908757,15.879920
24,2,92,17.211145,17.209133,17.190510
24,2,93,21.069859,21.067825,21.038801
24,2,94,20.558268,20.556487,20.536947
24,2,95,15.430430,15.428782,15.400803
24,2,96,14.549100,14.547544,14.521084
24,2,97,13.714823,13.713316,13.686487
24,2,98,17.161555,17.159665,17.136855
24,2,99,19.836022,19.834014,19.770190
24,2,100,18.292767,18.290312,18.268811
24,2,101,17.107747,17.106086,17.078964
24,2,102,21.337982,21.336144,21.322835
24,2,103,22.838926,22.837140,22.801004
24,2,104,16.686715,16.685189,16.662352
24,2,105,23.442832,23.440835,23.419040
24,2,106,31.953692,31.951485,31.884161
24,2,107,26.125979,26.123934,26.100083
24,2,108,22.524870,22.522833,22.497998
24,2,109,32.116336,32.114352,32.104886
24,3,1,0.037918,0.036477,0.018673
24,3,2,0.417411,0.415903,0.397272
24,3,3,0.320410,0.318997,0.312441
24,3,4,0.036311,0.034916,0.029145
24,3,5,0.053097,0.051687,0.045904
24,3,6,0.145020,0.143584,0.136671
24,3,7,0.337341,0.335884,0.326345
24,3,8,0.437136,0.435711,0.421838
24,3,9,0.416528,0.415122,0.408277
24,3,10,0.317853,0.316457,0.294653
24,3,11,0.876684,0.875228,0.863055
24,3,12,1.097384,1.095952,1.075695
24,3,13,0.522015,0.520531,0.491815
24,3,14,0.962709,0.961172,0.939501
24,3,15,0.396396,0.394951,0.376883
24,3,16,0.999287,0.997904,0.982754
24,3,17,1.055877,1.054464,1.047045
24,3,18,0.983603,0.982124,0.944533
24,3,19,1.108230,1.106813,1.097628
24,3,20,1.495930,1.494515,1.475819
24,3,21,1.212306,1.210812,1.201871
24,3,22,1.267510,1.265877,1.230440
24,3,23,2.868006,2.866382,2.847088
24,3,24,2.253521,2.252007,2.220308
24,3,25,1.474938,1.473475,1.449584
24,3,26,1.157430,1.155994,1.124942
24,3,27,1.288468,1.287011,1.264884
24,3,28,1.194108,1.192529,1.167754
24,3,29,1.164104,1.162605,1.143918
24,3,30,2.300462,2.299028,2.276897
24,3,31,2.465973,2.464548,2.433372
24,3,32,3.490531,3.489096,3.470368
24,3,33,2.702489,2.700888,2.692591
24,3,34,2.321018,2.319521,2.296040
24,3,35,3.796660,3.795218,3.754423
24,3,36,1.694115,1.692633,1.671202
24,3,37,4.155482,4.153746,4.130677
24,3,38,3.957594,3.955962,3.932299
24,3,39,4.290142,4.288607,4.266328
24,3,40,5.582182,5.580390,5.561121
24,3,41,3.563629,3.562059,3.539714
24,3,42,3.911776,3.910246,3.884841
24,3,43,4.599369,4.597746,4.569819
24,3,44,4.376022,4.374566,4.354574
24,3,45,5.567443,5.565964,5.539478
24,3,46,6.298964,6.297422,6.274340
24,3,47,4.682606,4.681095,4.666040
24,3,48,10.016416,10.014884,9.988339
24,3,49,7.176258,7.174831,7.147037
24,3,50,6.015283,6.013842,5.991406
24,3,51,7.545512,7.543696,7.517689
24,3,52,8.784609,8.782682,8.760874
24,3,53,7.551143,7.549174,7.531375
24,3,54,8.248998,8.247066,8.224254
24,3,55,8.384636,8.382643,8.338473
24,3,56,10.842549,10.840468,10.825618
24,3,57,14.280183,14.278119,14.254413
24,3,58,14.230126,14.228193,14.207913
24,3,59,13.596572,13.594328,13.569272
24,3,60,15.239618,15.237667,15.215165
24,3,61,11.515477,11.513939,11.488444
24,3,62,10.054489,10.052644,10.023224
24,3,63,11.284127,11.282200,11.253468
24,3,64,10.999924,10.998043,10.978863
24,3,65,10.148540,10.146634,10.122447
24,3,66,14.936521,14.934593,14.915949
24,3,67,13.855558,13.853611,13.830077
24,3,68,15.258681,15.256767,15.230916
24,3,69,17.951016,17.949116,17.928608
24,3,70,15.389648,15.387704,15.364775
24,3,71,14.831215,14.829304,14.815133
24,3,72,18.543004,18.541115,18.520771
24,3,73,17.869399,17.867497,17.845593
24,3,74,16.928357,16.926323,16.894431
24,3,75,20.386855,20.384938,20.358349
24,3,76,22.297550,22.295558,22.267285
24,3,77,27.209740,27.207815,27.185514
24,3,78,28.508753,28.506780,28.435611
24,3,79,31.305815,31.303764,31.289526
24,3,80,41.412897,41.410975,41.386251
24,3,81,35.575766,35.573847,35.549779
24,3,82,22.491351,22.489422,22.464681
24,3,83,37.321740,37.319800,37.297431
24,3,84,37.282060,37.280102,37.248875
24,3,85,35.659444,35.656982,35.631374
24,3,86,34.608784,34.606805,34.580278
24,3,87,29.828641,29.826604,29.796881
24,3,88,37.768525,37.766435,37.731807
24,3,89,27.376449,27.374451,27.348272
24,3,90,26.921065,26.919065,26.887763
24,3,91,27.732201,27.730283,27.698971
24,3,92,29.172148,29.170036,29.145901
24,3,93,37.462084,37.460094,37.422946
24,3,94,25.312120,25.310333,25.284253
24,3,95,39.739069,39.737090,39.707827
24,3,96,39.506448,39.504394,39.476470
24,3,97,42.178378,42.176344,42.148379
24,3,98,41.886779,41.884697,41.858499
24,3,99,42.395177,42.393130,42.350561
24,3,100,29.224354,29.222725,29.199710
24,3,101,39.325625,39.323777,39.292563
24,3,102,45.771509,45.769479,45.745031
24,3,103,41.992650,41.990683,41.964703
24,3,104,47.778514,47.776524,47.746691
24,4,1,0.038550,0.037049,0.019186
24,4,2,0.099775,0.098314,0.081348
24,4,3,0.187822,0.186359,0.166188
24,4,4,0.091751,0.090332,0.085100
24,4,5,0.175397,0.173951,0.159276
24,4,6,0.055237,0.053787,0.047984
24,4,7,0.457141,0.455667,0.448081
24,4,8,0.346199,0.344756,0.335201
24,4,9,0.407486,0.405959,0.389419
24,4,10,0.326659,0.325218,0.316922
24,4,11,0.966718,0.965181,0.950698
24,4,12,0.227723,0.226272,0.203599
24,4,13,0.952782,0.951351,0.929090
24,4,14,0.577375,0.575900,0.570748
24,4,15,0.479188,0.477478,0.454482
24,4,16,1.048544,1.047038,1.025103
24,4,17,0.937689,0.936268,0.915295
24,4,18,0.579432,0.577711,0.555105
24,4,19,0.526108,0.524660,0.501920
24,4,20,1.070184,1.068760,1.044467
24,4,21,0.207186,0.205763,0.188216
24,4,22,1.217156,1.215656,1.195301
24,4,23,0.729963,0.728491,0.703174
24,4,24,1.458523,1.457080,1.431978
24,4,25,0.930740,0.929314,0.902128
24,4,26,1.614723,1.613269,1.603888
24,4,27,1.917301,1.915836,1.890529
24,4,28,2.369517,2.367860,2.350769
24,4,29,1.552314,1.550681,1.526415
24,4,30,1.474686,1.473209,1.448288
24,4,31,1.815031,1.813601,1.794494
24,4,32,2.513638,2.512146,2.494696
24,4,33,2.303849,2.302257,2.281013
24,4,34,2.671735,2.670246,2.647216
24,4,35,2.560591,2.559037,2.537377
24,4,36,2.583350,2.581698,2.549817
24,4,37,2.880604,2.878940,2.855634
24,4,38,2.767683,2.765827,2.744881
24,4,39,3.342984,3.341264,3.318554
24,4,40,3.385803,3.384108,3.360071
24,4,41,3.810393,3.808900,3.790766
24,4,42,1.419283,1.417771,1.397521
24,4,43,2.767060,2.765402,2.695298
24,4,44,2.598529,2.596867,2.589838
24,4,45,4.023872,4.021908,4.002021
24,4,46,2.449032,2.447468,2.422342
24,4,47,3.444371,3.442546,3.413828
24,4,48,4.332852,4.331279,4.308233
24,4,49,3.919546,3.917878,3.895054
24,4,50,7.442132,7.440392,7.417731
24,4,51,6.484420,6.482758,6.459459
24,4,52,6.476362,6.474584,6.447678
24,4,53,4.589932,4.588419,4.562848
24,4,54,5.328751,5.326810,5.305858
24,4,55,6.094604,6.093070,6.068032
24,4,56,6.104618,6.102738,6.066725
24,4,57,7.072089,7.070526,7.045265
24,4,58,6.539681,6.537785,6.517696
24,4,59,7.883247,7.880968,7.859174
24,4,60,7.884424,7.882426,7.856340
24,4,61,9.500497,9.498594,9.469922
24,4,62,10.216953,10.215007,10.188715
24,4,63,10.709965,10.708039,10.682294
24,4,64,13.536791,13.534839,13.511110
24,4,65,12.232784,12.230812,12.194868
24,4,66,11.449626,11.447666,11.426064
24,4,67,12.458460,12.456489,12.437094
24,4,68,14.914804,14.912784,14.890397
24,4,69,12.628928,12.627387,12.593953
24,4,70,19.768951,19.767170,19.746681
24,4,71,16.518222,16.516315,16.486503
24,4,72,13.472490,13.470565,13.448394
24,4,73,15.275238,15.273308,15.248638
24,4,74,15.540031,15.538070,15.516414
24,4,75,15.560238,15.558318,15.536381
24,4,76,20.270378,20.268350,20.253202
24,4,77,13.612839,13.610755,13.556297
24,4,78,15.375893,15.373850,15.363628
24,4,79,22.583796,22.581799,22.553432
24,4,80,21.383972,21.382142,21.351740
24,4,81,18.580753,18.578845,18.567806
24,4,82,24.492381,24.490442,24.462524
24,4,83,24.239505,24.237490,24.216129
24,4,84,18.952720,18.950753,18.929470
24,4,85,18.725826,18.723801,18.704037
24,4,86,22.570961,22.568950,22.538838
24,4,87,19.625226,19.623149,19.609951
24,4,88,23.463657,23.461725,23.432370
24,4,89,19.049661,19.048064,19.022194
24,4,90,22.174717,22.172801,22.144531
24,4,91,21.907119,21.905126,21.876621
24,4,92,18.418883,18.416501,18.387237
24,4,93,23.817167,23.815106,23.750046
24,4,94,37.226373,37.224363,37.199102
24,4,95,23.671358,23.669393,23.588594
24,4,96,28.710696,28.708569,28.686527
24,4,97,26.689474,26.687375,26.665510
24,4,98,28.144497,28.142334,28.117544
24,4,99,25.199906,25.197924,25.170394
24,4,100,27.900015,27.897967,27.793903
24,5,1,0.039755,0.037898,0.019516
24,5,2,0.063323,0.061784,0.042824
24,5,3,0.052013,0.050518,0.042356
24,5,4,0.036303,0.034850,0.028837
24,5,5,0.084658,0.083118,0.076090
24,5,6,0.314885,0.313429,0.303096
24,5,7,0.396829,0.395379,0.384811
24,5,8,0.050646,0.048960,0.042773
24,5,9,0.477613,0.476136,0.465837
24,5,10,0.186960,0.185193,0.176356
24,5,11,0.603384,0.601913,0.594699
24,5,12,0.525615,0.524230,0.517270
24,5,13,0.861502,0.860127,0.850984
24,5,14,0.440846,0.439430,0.432220
24,5,15,0.831116,0.829711,0.810617
24,5,16,0.428858,0.427321,0.388889
24,5,17,0.958877,0.957460,0.944759
24,5,18,0.618347,0.616654,0.610036
24,5,19,1.370978,1.369300,1.348223
24,5,20,0.957331,0.955894,0.915388
24,5,21,0.798796,0.797357,0.772991
24,5,22,1.167648,1.166020,1.140633
24,5,23,1.257143,1.255599,1.231448
24,5,24,1.069091,1.067612,1.043687
24,5,25,0.831822,0.830177,0.802359
24,5,26,0.369499,0.367986,0.344230
24,5,27,1.468046,1.466624,1.443229
24,5,28,1.292532,1.291048,1.258510
24,5,29,1.151886,1.150242,1.123718
24,5,30,1.195333,1.193886,1.170573
24,5,31,1.282332,1.280672,1.262185
24,5,32,2.601816,2.600052,2.574332
24,5,33,1.542402,1.540607,1.520968
24,5,34,3.403282,3.401622,3.365358
24,5,35,1.318309,1.316844,1.292213
24,5,36,2.129684,2.128250,2.102092
24,5,37,2.080529,2.078983,2.047408
24,5,38,2.797968,2.796549,2.776161
24,5,39,3.443877,3.442406,3.409253
24,5,40,3.102659,3.101179,3.084404
24,5,41,4.862093,4.860567,4.833978
24,5,42,2.608262,2.606764,2.578279
24,5,43,2.691005,2.689549,2.666589
24,5,44,3.234559,3.233077,3.208336
24,5,45,3.394885,3.393393,3.367178
24,5,46,3.525088,3.523380,3.503300
24,5,47,3.529583,3.528086,3.500834
24,5,48,4.611345,4.609773,4.584307
24,5,49,6.278858,6.277275,6.255752
24,5,50,3.920655,3.919060,3.894022
24,5,51,5.734184,5.732403,5.704265
24,5,52,6.333435,6.331837,6.307900
24,5,53,6.667455,6.665678,6.628821
24,5,54,5.323274,5.321713,5.295384
24,5,55,5.942532,5.941086,5.923463
24,5,56,8.004409,8.002729,7.986681
24,5,57,6.182184,6.180443,6.158740
24,5,58,9.232120,9.230228,9.208505
24,5,59,10.595048,10.592898,10.569541
24,5,60,6.403001,6.401407,6.376820
24,5,61,9.309057,9.307358,9.285644
24,5,62,14.963316,14.961030,14.926371
24,5,63,11.091558,11.089621,11.062850
24,5,64,11.804545,11.802612,11.778068
24,5,65,10.091262,10.089315,10.068059
24,5,66,11.465306,11.463339,11.437368
24,5,67,9.458405,9.456586,9.431837
24,5,68,9.512014,9.510274,9.487165
24,5,69,9.862182,9.860654,9.834260
24,5,70,7.286347,7.284783,7.265858
24,5,71,8.324806,8.323303,8.297842
24,5,72,10.067244,10.065757,10.038945
24,5,73,14.917443,14.915565,14.890403
24,5,74,19.989828,19.987757,19.952000
24,5,75,12.835276,12.833240,12.803631
24,5,76,19.581096,19.579141,19.544009
24,5,77,15.465682,15.463689,15.440454
24,5,78,18.083311,18.081307,18.049326
24,5,79,19.600647,19.598565,19.577616
24,5,80,21.142874,21.140920,21.102147
24,5,81,23.344411,23.342498,23.323808
24,5,82,20.446033,20.444437,20.418970
24,5,83,22.612298,22.610652,22.585792
24,5,84,19.253714,19.252015,19.226503
24,5,85,16.913216,16.911692,16.882076
24,5,86,15.314558,15.312655,15.288964
24,5,87,21.395353,21.393334,21.365026
24,5,88,22.760344,22.758311,22.730065
24,5,89,25.312403,25.310373,25.290178
24,5,90,24.856279,24.854436,24.832197
24,5,91,20.216369,20.214439,20.146658
24,5,92,20.813459,20.811375,20.784764
24,5,93,18.577570,18.575545,18.547678
24,5,94,24.451418,24.449381,24.423812
24,5,95,27.100577,27.098608,27.072409
24,5,96,19.827358,19.825550,19.799261
24,5,97,24.510209,24.508233,24.487769
24,5,98,27.799511,27.797520,27.787000
24,5,99,21.750031,21.748043,21.725423
24,5,100,28.335878,28.333879,28.312332
24,5,101,30.303343,30.301335,30.274957
24,5,102,23.785784,23.783371,23.758946
24,5,103,25.261871,25.259848,25.231809
24,5,104,28.761259,28.759197,28.725166
24,5,105,24.861824,24.859789,24.840270
24,5,106,33.415594,33.413582,33.388132
24,5,107,30.558145,30.556211,30.538632
