local_idx,UPC,n_weeks_offered,tot_move
277,7336903014,45,2705
278,1380010360,45,1201
279,2113142643,45,1187
280,2580002247,44,8298
281,2580002252,44,8250
282,5010044355,44,4261
283,7336903017,44,2695
284,1380016646,44,1196
285,2580002250,42,7926
286,2580002249,42,7826
287,5010045970,42,7813
288,5010040680,42,7720
289,71785410516,42,7673
290,7336903013,42,2550
291,7336903015,42,2538
292,2113150470,42,2517
293,2580002254,41,7727
294,71785410510,41,7594
295,5010040619,41,4732
296,2113150240,41,1028
297,2580002248,40,7351
298,5010040678,40,7166
299,5010044353,39,3697
300,2113150646,39,932
301,1380016631,38,973
302,1380010011,38,890
303,71785415107,36,7058
304,71785415106,36,7054
305,2580002027,36,4389
306,71785410505,36,3744
307,5010044360,36,3691
308,5010040665,36,2775
309,2580002258,35,6789
310,2580002243,35,6594
311,2580002216,34,5953
312,5115008270,34,5030
313,5010040809,34,4614
314,3100011371,34,4318
315,5010044356,34,3304
316,1380010156,34,2085
317,5100006904,34,2004
318,2113150455,34,1857
319,2580002251,33,6229
320,5010040679,33,5940
321,5010040800,33,4512
322,7336902057,33,3614
323,71785410509,33,3397
324,5100006983,33,2557
325,5100006995,33,1926
326,1380015465,33,921
327,1380010201,32,6257
328,5010040813,32,4380
329,3100011372,32,3937
330,5010044357,32,3131
331,5100008666,32,1831
332,2580002010,32,1481
333,7057504037,32,596
334,71785415103,31,6055
335,3760044077,31,5847
336,5010040811,31,5468
337,5115008650,31,4422
338,5115008360,31,4409
339,1380010140,31,1932
340,5100006558,31,1773
341,5100004160,31,1654
342,1380016618,31,752
343,3100015305,31,558
344,7057504036,31,558
345,7336902030,30,3120
346,7336902021,30,3044
347,1380010350,30,1729
348,1380016620,30,534
349,1380017400,29,5821
350,5010040682,29,5700
351,2580002215,29,5037
352,5115008200,29,4134
353,7336902020,29,2934
354,5010044354,29,2615
355,5100004159,29,1506
356,1380010113,29,676
357,7057504026,29,563
358,1380017401,28,5636
359,5010040810,28,4900
360,2580002210,28,4747
361,7336902027,28,3004
362,5100006936,28,503
363,5100006463,28,487
364,3100015309,28,462
365,1380017409,27,5453
366,1380017404,27,5450
367,1380016651,27,5436
368,3760038731,27,5076
369,5115008280,27,3789
370,7336902022,27,2746
371,7336902029,27,2722
372,7336902026,27,2707
373,7269201200,26,5219
374,1380017407,26,5213
375,2580002213,26,4475
376,5115008150,26,3712
377,5010044351,26,2262
378,5100008669,26,1409
379,3100015301,26,457
380,1380017405,25,5062
381,2580002201,25,4732
382,2580002212,25,4330
383,7336902025,25,2548
384,1380016621,25,485
385,2113150228,25,423
386,1380017403,24,4852
387,7336908016,24,4834
388,1380017408,24,4787
389,1380010045,24,3312
390,1380010040,24,1322
391,2580000002,24,348
392,2580000046,24,348
393,1380016689,23,4695
394,2370005019,23,3119
395,1380010025,23,1212
396,2700053823,23,414
397,2580002211,22,3768
398,5010044358,22,1847
399,1380010110,22,458
400,2113150103,22,339
401,1380015411,22,322
402,7336903009,22,319
403,7336907003,22,307
404,1380016699,21,4322
405,7336906030,21,4301
406,7336907025,21,4266
407,2580002255,21,4186
408,5010045987,21,2089
409,7336903010,21,273
410,7336907024,20,4112
411,1380017406,20,4030
412,7336903050,20,2142
413,2700053826,20,305
414,1380010319,20,250
415,1380016649,19,3918
416,71785415102,19,3891
417,1380010075,19,1843
418,1380010425,19,974
419,1380016660,19,290
420,2580001963,19,242
421,1380016616,18,3722
422,1380016617,18,3718
423,2580002296,18,3696
424,71785415101,18,3682
425,75365711112,18,3679
426,2580002257,18,3477
427,2370005017,18,2463
428,1380010055,18,222
429,5100006940,18,217
430,2580002295,17,3498
431,7057504052,17,3467
432,7336907028,17,3463
433,5010040817,17,3210
434,2580002203,17,3131
435,5010044366,17,2235
436,5010044365,17,2194
437,5010045996,17,1674
438,2700053837,17,213
439,1380010304,17,190
440,71785410452,16,3312
441,2580002294,16,3300
442,7336906028,16,3300
443,1380016614,16,3296
444,7336907029,16,3291
445,3760024577,16,2857
446,1380015196,16,1713
447,5010044359,16,1310
448,1380015413,16,196
449,1380017402,15,2935
450,1380010459,15,202
451,71785410450,14,2904
452,75365711313,14,2904
453,5010040684,14,2720
454,2580002256,14,2670
455,5010044369,14,1829
456,71785410533,13,2710
457,7269212400,13,2667
458,1380010037,13,995
459,1380010151,13,988
460,2700053875,13,180
461,2580002299,12,2500
462,7336907026,12,2494
463,2580002204,12,2486
464,7269212420,12,2484
465,2580002202,12,2182
466,7336906032,11,2315
467,7336906029,11,2285
468,5010040816,11,2068
469,1380010213,11,538
470,1380010102,11,167
471,4154900349,10,2046
472,4181120010,10,1801
473,71785415108,9,1823
474,7269201500,9,1198
475,4130800027,9,1139
476,1380010036,9,509
477,2580002092,9,74
478,2580002205,8,1658
479,1380010307,8,99
480,1380010454,8,54
481,4154900371,7,1407
482,4154900382,7,1405
483,5010040686,7,1366
484,1785410509,7,518
485,2580002091,7,65
486,2580002090,7,44
487,4154900361,6,1199
488,1785410502,6,819
489,1785410501,6,447
490,1785410504,6,442
491,1380010153,6,437
492,1380010630,6,243
493,2580002089,6,41
494,71785410535,5,1070
495,7269212930,5,1042
496,1785410505,5,408
497,1785410503,5,372
498,1380010494,5,25
499,2580001961,5,25
500,3100011101,5,25
501,7057504011,5,25
502,7269212940,4,830
503,4130800129,4,742
504,1380010060,4,22
505,3100015304,4,22
506,1380016645,4,20
507,3100015306,4,18
508,3100015308,4,18
509,4154900366,3,609
510,71785410521,3,585
511,1785410515,3,412
512,1785410512,3,297
513,1785410511,3,291
514,1380010596,3,29
515,1380016650,3,18
516,3100011303,3,18
517,3100015303,3,16
518,3100011103,3,14
519,1380010326,3,12
520,7336903005,3,12
521,7336903007,3,12
522,1785410507,2,149
523,1380015450,2,77
524,1380015481,2,75
525,1380010300,2,11
526,1380015412,2,11
527,1380010019,2,10
528,1380010100,2,9
529,2700053831,2,9
530,7336903008,2,9
531,7130000500,2,7
532,7130000507,2,7
533,7130000508,2,7
534,7130000512,2,7
535,7130000517,2,7
536,7130000519,2,7
537,7130000525,2,7
538,7130000526,2,7
539,7130000527,2,7
540,7336903003,2,7
541,7336903004,2,7
542,1785410506,1,75
543,2252600122,1,70
544,2580002001,1,5
545,3100015307,1,3
546,7130000510,1,3
547,7130000522,1,3
