local_idx,UPC,n_weeks_offered,tot_move
88,3700000087,29,11060
89,7073000410,29,11055
90,7940000077,29,11055
91,7940075070,29,11054
92,7940034810,29,11050
93,30521327700,29,11042
94,7940071560,29,11038
95,38151562800,28,10737
96,8916590480,28,10718
97,30521064800,28,10712
98,4740065351,28,10711
99,4740068351,28,10710
100,3700070214,28,10707
101,30521374700,28,10704
102,8087800511,28,10703
103,4167002341,28,10699
104,7940074830,28,10695
105,7940045950,28,10693
106,7124935501,28,10686
107,38151161900,28,10680
108,30521325700,28,10676
109,7940046510,28,10666
110,4740065119,28,10665
111,7426200241,28,10660
112,7940076330,28,10656
113,3680033357,28,10649
114,3878515100,27,10397
115,7940045020,27,10363
116,7940078300,27,10359
117,8087800551,27,10350
118,7426200244,27,10349
119,7124912264,27,10345
120,7124935403,27,10343
121,8087800550,27,10332
122,8916594540,27,10327
123,4167010163,27,10324
124,30521638400,27,10321
125,2240064170,27,10303
126,2240000030,27,10298
127,7940048360,27,10298
128,7940075040,27,10294
129,7426200242,27,10293
130,7940072330,27,10293
131,8087800552,27,10280
132,7940072310,27,10279
133,7940073650,27,10275
134,7704310168,27,10272
135,8087800512,27,10267
136,3700000083,27,10266
137,7073000419,27,10245
138,38151498700,26,9993
139,30521323800,26,9988
140,4740065191,26,9963
141,2240064150,26,9955
142,38151562900,26,9955
143,30074660302,26,9940
144,7940045030,26,9937
145,7940077250,26,9934
146,38151563100,26,9922
147,7124927603,26,9913
148,3680009471,26,9906
149,7940070020,26,9905
150,3700070892,26,9900
151,30997288700,26,9898
152,8087800510,26,9896
153,7940048200,26,9889
154,4740068441,26,9878
155,7426200245,26,9876
156,7940076140,26,9869
157,7940045040,26,9866
158,3680062033,25,9587
159,8087875105,25,9574
160,7940076310,25,9570
161,7610000687,25,9559
162,7940048190,25,9555
163,4167002342,25,9554
164,4740065281,25,9552
165,7124936101,25,9550
166,7940076890,25,9548
167,30521375700,25,9548
168,3680033358,25,9545
169,7940074490,25,9543
170,3700070541,25,9542
171,30521393300,25,9540
172,7940079140,25,9539
173,7940074840,25,9530
174,4167010169,25,9526
175,7610017100,25,9513
176,7426200263,25,9505
177,8916591560,25,9503
178,7073000397,25,9477
179,3700070800,25,9472
180,3680033353,25,9456
181,7410866623,24,9226
182,8087800526,24,9218
183,4740068431,24,9215
184,30521324000,24,9211
185,8916591910,24,9204
186,30997219902,24,9197
187,38151375500,24,9193
188,38151162100,24,9192
189,7940000024,24,9179
190,4740065111,24,9177
191,4740065139,24,9170
192,7410866632,24,9170
193,30009377907,24,9163
194,4740065201,24,9155
195,3680033354,24,9151
196,7940072380,24,9151
197,30521324500,24,9142
198,7940046580,24,9133
199,3878530200,24,9125
200,4167010165,24,9105
201,30521309700,23,8835
202,7953100608,23,8802
203,7940000055,23,8799
204,7940048250,23,8798
205,4740068331,23,8794
206,7940000073,23,8790
207,7124927604,23,8778
208,7940045010,23,8773
209,30997088900,23,8745
210,7940046500,23,8743
211,7940078340,23,8741
212,7940070140,23,8733
213,7940048280,23,8727
214,3700070873,23,8718
215,38151562600,23,8675
216,7940000054,22,8467
217,30521393400,22,8440
218,31015805007,22,8429
219,30074660610,22,8426
220,38151498900,22,8425
221,7940036040,22,8424
222,4740065521,22,8413
223,7610000191,22,8412
224,2240015091,22,8409
225,7050109200,22,8408
226,4740065511,22,8407
227,3878510300,22,8404
228,4167002352,22,8398
229,4167002350,22,8396
230,4167002351,22,8394
231,7940000013,22,8392
232,3700070573,22,8391
233,7704318600,22,8391
234,30521328700,22,8373
235,4740068451,22,8366
236,7940045000,22,8366
237,3700070370,22,8354
238,8916590620,22,8354
239,7940078280,22,8353
240,30997178000,22,8350
241,7940072320,22,8347
242,8916590730,22,8345
243,3680033356,22,8333
244,7940045570,22,8273
245,30521369712,21,8084
246,4740065021,21,8066
247,30573081120,21,8063
248,7940046330,21,8057
249,38151012598,21,8055
250,30997697002,21,8052
251,30997952202,21,8052
252,2240011011,21,8050
253,30997330900,21,8049
254,7073004212,21,8046
255,4740065121,21,8043
256,7073004211,21,8042
257,30997796700,21,8039
258,3700070246,21,8028
259,7124912263,21,8013
260,4167013215,21,8011
261,38151377900,21,8003
262,3700070610,21,8002
263,7940077770,21,7999
264,7940048350,21,7998
265,7426203007,21,7997
266,7940045330,21,7990
267,30521336000,21,7989
268,30521319600,21,7986
269,3700000026,21,7985
270,8087800543,21,7981
271,4740065133,21,7963
272,4740065532,21,7942
273,7940076120,21,7937
274,7124940015,21,7896
275,2240064374,20,7730
276,7940045070,20,7701
277,3878555100,20,7674
278,8916591710,20,7672
279,7940000096,20,7668
280,38151357700,20,7664
281,2240033001,20,7653
282,4740065051,20,7652
283,7940000097,20,7647
284,7940000066,20,7645
285,30997304500,20,7645
286,7073000406,20,7637
287,7704318233,20,7636
288,2240019135,20,7626
289,4740065041,20,7625
290,7426200247,20,7625
291,78765088811,20,7625
292,2240064112,20,7618
293,30009735401,20,7617
294,3700070572,20,7605
295,7940045060,20,7604
296,7940000015,20,7595
297,7940070000,20,7595
298,7940070060,20,7589
299,30521369700,20,7583
300,7940015050,20,7577
301,7073000398,20,7557
302,7073000403,20,7547
303,2240000078,20,7504
304,7124912282,19,7334
305,7940077780,19,7320
306,7050109220,19,7296
307,30997242702,19,7294
308,7124916701,19,7280
309,7940048290,19,7278
310,7124935406,19,7277
311,3878568511,19,7276
312,7050101680,19,7275
313,30997712900,19,7270
314,3700070893,19,7268
315,7704318232,19,7264
316,2240064309,19,7257
317,7940046430,19,7257
318,4740065533,19,7253
319,7704318267,19,7253
320,7410866685,19,7243
321,7124912270,19,7239
322,2240031001,19,7236
323,7940048340,19,7232
324,4167013543,19,7230
325,7124912281,19,7225
326,38151026800,19,7217
327,30997696902,19,7216
328,38151165600,19,7212
329,2240011032,19,7207
330,7426200254,19,7206
331,7704318237,19,7204
332,38151012504,19,7168
333,30521363512,18,6948
334,38151165500,18,6932
335,4167013560,18,6921
336,38151034000,18,6920
337,7940015000,18,6916
338,7940036000,18,6916
339,7830008016,18,6915
340,30997305500,18,6904
341,7124919801,18,6895
342,38151469300,18,6892
343,2240013091,18,6883
344,7610000689,18,6873
345,7940036050,18,6870
346,4740065114,18,6865
347,4740065112,18,6860
348,78765088886,18,6860
349,4740065113,18,6859
350,38151012550,18,6859
351,38151563000,18,6852
352,7940046590,18,6849
353,30997564500,18,6841
354,38151380600,18,6835
355,7124912259,18,6832
356,7704310010,18,6830
357,7610000192,18,6814
358,7426200262,18,6809
359,7050102060,18,6808
360,7940048240,18,6792
361,30997099300,18,6789
362,4740065135,18,6786
363,2240064064,18,6784
364,2240065002,18,6772
365,7124940013,18,6751
366,30521666500,17,6577
367,38151018706,17,6543
368,7124912271,17,6533
369,7426200253,17,6521
370,7940036020,17,6517
371,7940036060,17,6515
372,38151469400,17,6513
373,3878565000,17,6509
374,4167010161,17,6505
375,2240064171,17,6492
376,7124912298,17,6490
377,7124928901,17,6490
378,3878535200,17,6484
379,7704318218,17,6484
380,3700070845,17,6482
381,38151378600,17,6479
382,38151493500,17,6479
383,4740065123,17,6466
384,3700071138,17,6465
385,7940000014,17,6463
386,3878520100,17,6460
387,2240016092,17,6454
388,7610000686,17,6450
389,2240032002,17,6441
390,30521363500,17,6425
391,2240000067,17,6422
392,7073000411,17,6402
393,4740065291,17,6390
394,38151498800,16,6200
395,7953100417,16,6170
396,3700070245,16,6168
397,8916594610,16,6158
398,4740065124,16,6148
399,7124935405,16,6148
400,7124912286,16,6147
401,7940046830,16,6147
402,30521363600,16,6133
403,4740068311,16,6128
404,7940015010,16,6125
405,30521322000,16,6123
406,4740065371,16,6114
407,2240019701,16,6113
408,38151325755,16,6111
409,7124930101,16,6108
410,38151012501,16,6104
411,30521324100,16,6103
412,8087875106,16,6096
413,7124925501,16,6089
414,7704318236,16,6082
415,38151012510,16,6080
416,4740065118,16,6056
417,7410835111,16,6056
418,7610000591,16,6054
419,7410866625,16,6034
420,2240064063,16,6016
421,4740065535,16,6014
422,2240064065,16,6012
423,2240065000,16,5969
424,7610000102,15,5861
425,38151164314,15,5758
426,3700070891,15,5749
427,7940036010,15,5745
428,38151495824,15,5742
429,4740065120,15,5732
430,7124912273,15,5731
431,7704310106,15,5725
432,7610000861,15,5719
433,7940045940,15,5710
434,3700070625,15,5708
435,7940015020,15,5702
436,38151375800,15,5698
437,30997190700,15,5697
438,7610000592,15,5690
439,2240016150,15,5689
440,7940048170,15,5685
441,7124913101,15,5658
442,4167002125,15,5653
443,38151012502,15,5653
444,2240015095,15,5648
445,7610000100,14,5450
446,30997239102,14,5415
447,38151495820,14,5405
448,38151469200,14,5380
449,4740065116,14,5374
450,7953100416,14,5374
451,7940037900,14,5373
452,4167002135,14,5371
453,7124926200,14,5370
454,38151164310,14,5365
455,30074662030,14,5360
456,3878512000,14,5359
457,38151562502,14,5353
458,2240021027,14,5351
459,3878538200,14,5346
460,30074662035,14,5346
461,38151492311,14,5342
462,7940015040,14,5341
463,38151012517,14,5341
464,38151562512,14,5338
465,3700070248,14,5327
466,7610056100,14,5322
467,7610056200,14,5316
468,2240031000,14,5309
469,4167002115,14,5308
470,7940072340,14,5303
471,7124922001,14,5295
472,4143141002,14,5259
473,1150900275,14,5245
474,7610000101,13,5068
475,3878511100,13,5026
476,7124935600,13,5022
477,4167013220,13,5014
478,3680033355,13,5010
479,8916594580,13,5008
480,7953100609,13,5005
481,4167013526,13,4999
482,2240000098,13,4998
483,30997797600,13,4998
484,7124912265,13,4995
485,8087800542,13,4993
486,7050109480,13,4987
487,30009735301,13,4985
488,7124912277,13,4983
489,2240016151,13,4980
490,7426200261,13,4977
491,30997869551,13,4977
492,38151461402,13,4977
493,4167013650,13,4973
494,38151012506,13,4973
495,7124926090,13,4968
496,38151495810,13,4951
497,7940015030,13,4948
498,30573081620,13,4940
499,38151562540,13,4935
500,4167010030,13,4933
501,7410830111,13,4932
502,38151012514,13,4931
503,30521319900,13,4912
504,4740065529,13,4908
505,38151562536,13,4894
506,30997156500,13,4889
507,7073000450,13,4886
508,30521638300,13,4852
509,38151012520,12,4610
510,7124933201,12,4603
511,2240031002,12,4601
512,7050109240,12,4598
513,7124912294,12,4598
514,3680062035,12,4596
515,38151381906,12,4595
516,4167001955,12,4593
517,38151012518,12,4588
518,8087800527,12,4583
519,7124912262,12,4569
520,7124912267,12,4568
521,38151562506,12,4568
522,30997869591,12,4563
523,3680062039,12,4559
524,38151495806,12,4554
525,7124926210,12,4553
526,7426200252,12,4533
527,38151325750,12,4526
528,4740065132,12,4524
529,2240065003,12,4523
530,60308424011,12,4513
531,4740065117,12,4508
532,7610000104,11,4289
533,7124912272,11,4269
534,38151467400,11,4261
535,38151563700,11,4256
536,7124912257,11,4236
537,30521487500,11,4235
538,7940000022,11,4234
539,78765088881,11,4230
540,38151492322,11,4224
541,7940036940,11,4222
542,7124920109,11,4220
543,3680003513,11,4210
544,38151562538,11,4209
545,38151012597,11,4208
546,60308424007,11,4204
547,2240064361,11,4199
548,7124926150,11,4196
549,60308424005,11,4196
550,3700070271,11,4194
551,38151381959,11,4193
552,38151165700,11,4191
553,38151495813,11,4191
554,60308424009,11,4183
555,38151381904,11,4182
556,7940015070,11,4180
557,7124912297,11,4179
558,30997869580,11,4174
559,2240033002,11,4172
560,7410832111,11,4170
561,2240032001,11,4169
562,7124934800,11,4167
563,3700070269,11,4160
564,7940045050,11,4160
565,3878506800,11,4139
566,4167013550,11,4129
567,7940015260,11,4125
568,4740026174,11,4123
569,30997384303,11,4112
570,7610000502,10,3894
571,7124926220,10,3878
572,7124912283,10,3865
573,38151013526,10,3863
574,38151495818,10,3862
575,38151465700,10,3853
576,38151495815,10,3849
577,7124930102,10,3848
578,7124931502,10,3838
579,2240019085,10,3837
580,38151562510,10,3834
581,38151012516,10,3817
582,38151562532,10,3817
583,7940000031,10,3810
584,8916595230,10,3809
585,7610000193,10,3806
586,38151012522,10,3805
587,38151012534,10,3802
588,38151495812,10,3800
589,7124926270,10,3799
590,38151495822,10,3799
591,38151012508,10,3797
592,1150900344,10,3794
593,38151495830,10,3793
594,30573082620,10,3788
595,31981005141,10,3782
596,7124922101,10,3778
597,2240032000,10,3776
598,7610017200,10,3775
599,7951150204,10,3772
600,38151164320,10,3772
601,7050109110,10,3763
602,7410839320,10,3761
603,38151492333,10,3761
604,1150900263,10,3750
605,7124935461,10,3750
606,2240064336,9,3555
607,7940048710,9,3548
608,7610000500,9,3520
609,7124926170,9,3479
610,31981005662,9,3471
611,38151562546,9,3466
612,7124912278,9,3462
613,7124926160,9,3460
614,30521324112,9,3457
615,30997247000,9,3447
616,4167036250,9,3446
617,7940015250,9,3445
618,3878516000,9,3440
619,7124926240,9,3440
620,7124912268,9,3438
621,7124912284,9,3437
622,38151013528,9,3435
623,3680042376,9,3432
624,7124920102,9,3430
625,30521216600,9,3428
626,38151325735,9,3428
627,7830008057,9,3421
628,38151325785,9,3421
629,38151461418,9,3419
630,7940015060,9,3418
631,2240019070,9,3415
632,38151012503,9,3412
633,38151012590,9,3412
634,7124931501,9,3409
635,38151495828,9,3409
636,2240033000,9,3407
637,7610000190,9,3406
638,38151495814,9,3404
639,38151012533,9,3400
640,2240065144,9,3397
641,4167036240,9,3388
642,7940072950,9,3388
643,1150900262,9,3376
644,3878563000,9,3375
645,38151562530,9,3374
646,31981005242,9,3370
647,38151562542,9,3358
648,3680003514,9,3348
649,2240064316,8,3157
650,2240064380,8,3116
651,7663131422,8,3116
652,7940047090,8,3108
653,38151563600,8,3108
654,7124930103,8,3101
655,7124926060,8,3100
656,38151563500,8,3093
657,3878531100,8,3092
658,38151012505,8,3092
659,78765088814,8,3088
660,7124926050,8,3085
661,7124935438,8,3084
662,7830008014,8,3083
663,38151562504,8,3079
664,38151495823,8,3070
665,1417415805,8,3066
666,4167001965,8,3064
667,4167001975,8,3063
668,30997869531,8,3062
669,60308424019,8,3061
670,38151562548,8,3060
671,38151562700,8,3058
672,38151562516,8,3057
673,30521324105,8,3056
674,38151562518,8,3056
675,7124912275,8,3052
676,38151495802,8,3050
677,38151562544,8,3047
678,30997732604,8,3040
679,60308424008,8,3040
680,2240000056,8,3039
681,38151282500,8,3039
682,38151164326,8,3032
683,7124912291,8,3025
684,7124920106,8,3019
685,7124912276,8,3017
686,60308424013,8,3015
687,4116734011,8,3011
688,7124932300,8,3006
689,1150900273,8,2990
690,1150900277,8,2986
691,4740060170,8,2966
692,7940076320,8,2952
693,2240064335,7,2766
694,38137004090,7,2762
695,2240019782,7,2725
696,38151012512,7,2725
697,2240019811,7,2722
698,7124920114,7,2710
699,38151562508,7,2708
700,7940048860,7,2706
701,7124920108,7,2704
702,7124926040,7,2703
703,38151325773,7,2696
704,38151018712,7,2689
705,38151325749,7,2681
706,1417415804,7,2680
707,38151562522,7,2679
708,38151325713,7,2677
709,7124912289,7,2675
710,60308424020,7,2675
711,7940038060,7,2673
712,1417415803,7,2672
713,38151012535,7,2672
714,38151137423,7,2672
715,38151325760,7,2672
716,7124926030,7,2670
717,38151381908,7,2668
718,38151381909,7,2668
719,38151495821,7,2667
720,7124926110,7,2664
721,60308424017,7,2663
722,7124920112,7,2660
723,7124926070,7,2660
724,7410831111,7,2660
725,7940048790,7,2658
726,7410839242,7,2655
727,30081078201,7,2653
728,38151012591,7,2652
729,7124920111,7,2649
730,38151012539,7,2648
731,7430000412,7,2647
732,38151325723,7,2647
733,38151461410,7,2646
734,7124912266,7,2642
735,4740025925,7,2640
736,38151012531,7,2640
737,7124926230,7,2639
738,7124926250,7,2636
739,38151325762,7,2633
740,30997282903,7,2631
741,30009735601,7,2630
742,38151355406,7,2629
743,31981005143,7,2627
744,30997594800,7,2626
745,38151561400,7,2625
746,7940000070,7,2615
747,7124930201,7,2607
748,1150900325,7,2606
749,4740060177,7,2595
750,2240064318,6,2369
751,7610000503,6,2361
752,2220000423,6,2359
753,38151564100,6,2352
754,7050101910,6,2338
755,38151563800,6,2332
756,38151013542,6,2329
757,38151164322,6,2329
758,7953100710,6,2322
759,2240031015,6,2319
760,38151013531,6,2319
761,38151562550,6,2315
762,7124912261,6,2313
763,7124912288,6,2313
764,38151137408,6,2307
765,7124912280,6,2305
766,7124926100,6,2301
767,60308424004,6,2299
768,2240019166,6,2298
769,38151325747,6,2296
770,7124926130,6,2294
771,38151018708,6,2293
772,38151495816,6,2292
773,4116734031,6,2289
774,7124912269,6,2288
775,38151381903,6,2286
776,38151018713,6,2284
777,30009378007,6,2282
778,38151325716,6,2282
779,7124920107,6,2281
780,7124912296,6,2277
781,7124920115,6,2277
782,38151004500,6,2277
783,1417415806,6,2275
784,38151563900,6,2275
785,3700071139,6,2274
786,38151495804,6,2274
787,38151012599,6,2273
788,38151012594,6,2270
789,7124926140,6,2269
790,7124912274,6,2263
791,30997869541,6,2261
792,31981000303,6,2260
793,7124920110,6,2253
794,4167026100,6,2252
795,38151018707,6,2251
796,32217031100,6,2250
797,7430000414,6,2233
798,7940045770,6,2233
799,7940076640,6,2230
800,2240015094,6,2229
801,4740060333,6,2229
802,30997280803,6,2225
803,3878511700,6,2222
804,7610065315,6,2221
805,4740065142,6,2220
806,3878568500,6,2213
807,2240011037,5,1983
808,30997360400,5,1975
809,30997269500,5,1974
810,8916591210,5,1973
811,3878501001,5,1965
812,4167013471,5,1963
813,8730000300,5,1958
814,2240000527,5,1957
815,38151381910,5,1957
816,38151018507,5,1944
817,38151008500,5,1943
818,38151325753,5,1936
819,4167013524,5,1933
820,2240019200,5,1932
821,2240019203,5,1932
822,2240031016,5,1932
823,7124926260,5,1930
824,2240019201,5,1929
825,38151325743,5,1926
826,7124926080,5,1924
827,7940015200,5,1914
828,30997869572,5,1914
829,38151325727,5,1910
830,38151325705,5,1907
831,38151018710,5,1905
832,1150900299,5,1903
833,7124926180,5,1903
834,2240019765,5,1901
835,7124933000,5,1901
836,38151164316,5,1899
837,7940048370,5,1898
838,2240019184,5,1897
839,30521336012,5,1897
840,60308424014,5,1897
841,38151325712,5,1896
842,38151018781,5,1892
843,1150900201,5,1889
844,7430000421,5,1888
845,7682808743,5,1888
846,38151012511,5,1886
847,38151018509,5,1885
848,7940015230,5,1884
849,38151325764,5,1884
850,7124926190,5,1883
851,30997869570,5,1882
852,4167071101,5,1879
853,30521205300,5,1879
854,30997355800,5,1879
855,78765088810,5,1879
856,4740026188,5,1876
857,30081078281,5,1873
858,3878564000,5,1871
859,7124920104,5,1871
860,38151465600,5,1859
861,2240019836,5,1858
862,4740060340,5,1856
863,4740060334,5,1854
864,4740060332,5,1853
865,4740060178,5,1850
866,4740065453,4,1590
867,7124923701,4,1590
868,7124923702,4,1590
869,38151566900,4,1590
870,3680062034,4,1584
871,38137004091,4,1579
872,7940037940,4,1578
873,38151013548,4,1569
874,7410866624,4,1568
875,8730000302,4,1566
876,4167013461,4,1565
877,38151325763,4,1561
878,38151164324,4,1554
879,2240019202,4,1546
880,60308424010,4,1546
881,2240019204,4,1542
882,38151012521,4,1542
883,38151381905,4,1542
884,38151165800,4,1541
885,1150900280,4,1535
886,7124926020,4,1533
887,38151381912,4,1533
888,38151495836,4,1529
889,7124912290,4,1526
890,60308424016,4,1524
891,38151018505,4,1521
892,30521324012,4,1520
893,7124912292,4,1515
894,30997869520,4,1513
895,2240010020,4,1509
896,38151355404,4,1509
897,1417415821,4,1506
898,30997869540,4,1503
899,3680042450,4,1502
900,38151012515,4,1502
901,60308424015,4,1502
902,38151012507,4,1501
903,31981004934,4,1498
904,1150900276,4,1496
905,30997869542,4,1496
906,7610065900,4,1495
907,7940076340,4,1494
908,38151461414,4,1492
909,7073023610,4,1489
910,30997869530,4,1482
911,60308424006,4,1480
912,4740060335,4,1478
913,38151387306,4,1478
914,7124920101,4,1477
915,4740065557,3,1191
916,38151567200,3,1191
917,7682808731,3,1188
918,7940048700,3,1182
919,30997604100,3,1180
920,38151137415,3,1176
921,38151381902,3,1165
922,60308424003,3,1165
923,60308424018,3,1163
924,7124920117,3,1162
925,38151325714,3,1162
926,4740060336,3,1157
927,7953100709,3,1154
928,38151013535,3,1153
929,38151562554,3,1153
930,38151013515,3,1152
931,38151495834,3,1152
932,38151562524,3,1149
933,38151018508,3,1148
934,38151495832,3,1148
935,38151461408,3,1147
936,38151561500,3,1147
937,30521319612,3,1146
938,38151018719,3,1141
939,38151381958,3,1141
940,38151562528,3,1139
941,2240064379,3,1138
942,3878568600,3,1138
943,38151013541,3,1136
944,38151137406,3,1136
945,38151164325,3,1136
946,38151325744,3,1136
947,1150900304,3,1134
948,1150900264,3,1131
949,38151562514,3,1130
950,38151355402,3,1129
951,7124933401,3,1128
952,38151325777,3,1125
953,38151018709,3,1119
954,60308424012,3,1118
955,4167071102,3,1117
956,38151012532,3,1115
957,38151325731,3,1112
958,3500071880,3,1110
959,3878515200,3,1110
960,7940035490,3,1106
961,30521324005,3,1104
962,2240019464,3,1100
963,4740065461,2,797
964,7124917101,2,797
965,7124918102,2,797
966,7124918301,2,797
967,4740065463,2,796
968,38151567300,2,796
969,38151567100,2,795
970,4740065566,2,794
971,7124917901,2,794
972,4740065563,2,793
973,7124923703,2,793
974,7940037880,2,790
975,4167013230,2,789
976,7940034480,2,781
977,38151381913,2,781
978,38151018576,2,778
979,2240017179,2,777
980,3680062040,2,777
981,38151012524,2,777
982,38151381901,2,777
983,38151137417,2,775
984,60308424002,2,773
985,38151137450,2,772
986,38151017853,2,771
987,30009735501,2,770
988,4167036260,2,769
989,30997355700,2,768
990,7124920116,2,767
991,7610065300,2,766
992,38151013546,2,763
993,4167013548,2,762
994,7940045970,2,761
995,30997869590,2,758
996,1417415822,2,757
997,4740026164,2,757
998,7682808755,2,757
999,1150900261,2,754
1000,38151492344,2,752
1001,2240019831,2,747
1002,30997869571,2,747
1003,38151164328,2,747
1004,7124913102,2,745
1005,7124948301,2,739
1006,7430000820,2,739
1007,7124920113,2,738
1008,4740060331,2,737
1009,7124920401,2,737
1010,7940048270,2,737
1011,38151137414,2,737
1012,4740060229,2,735
1013,38151562552,2,735
1014,7124912601,2,734
1015,7073023620,2,732
1016,30521336005,2,732
1017,7830008116,2,731
1018,4740065575,1,399
1019,4740065577,1,399
1020,7124917401,1,399
1021,4740065462,1,398
1022,7124917102,1,398
1023,7124917201,1,398
1024,7124917501,1,398
1025,7124917801,1,398
1026,7124918201,1,398
1027,7124918501,1,398
1028,7940045810,1,398
1029,30997595100,1,398
1030,4740065559,1,397
1031,4740065567,1,397
1032,4740065572,1,397
1033,1150900295,1,396
1034,30997458300,1,396
1035,4167013150,1,391
1036,8730000301,1,391
1037,38151137425,1,387
1038,3878535600,1,386
1039,38151018705,1,384
1040,38151137404,1,383
1041,1150900267,1,382
1042,38151381961,1,382
1043,7940046800,1,381
1044,38151012541,1,381
1045,8916594590,1,380
1046,7940036960,1,377
1047,38151137420,1,374
1048,1150900238,1,371
1049,7124912602,1,371
1050,2240064376,1,369
1051,7050109202,1,369
1052,7940045750,1,369
1053,7940045780,1,369
1054,7940045960,1,369
1055,7940046660,1,369
1056,7940038050,1,368
1057,7940047030,1,368
1058,30997479200,1,368
1059,30997479600,1,368
1060,7124937801,1,367
1061,7610000860,1,367
1062,4167013546,1,366
1063,4740060240,1,366
1064,7124921401,1,366
1065,7610000862,1,366
1066,7940045740,1,366
1067,7940045760,1,366
1068,7940046840,1,366
1069,30521363505,1,366
1070,38151325718,1,366
1071,4143138468,1,365
1072,7124922201,1,365
1073,7124930202,1,365
1074,7940047230,1,365
