local_idx,UPC,n_weeks_offered,tot_move
328,5490000029,29,11051
329,7800000079,29,11050
330,7618316302,29,11049
331,7020200005,29,11044
332,1200010066,29,11040
333,1660000026,29,11018
334,7618316422,29,11017
335,7336071016,28,10779
336,8939615628,28,10761
337,5080021257,28,10735
338,7478000007,28,10735
339,1690000013,28,10723
340,4900000248,28,10718
341,7336023905,28,10696
342,1690010951,28,10687
343,7800001214,28,10658
344,7279600281,28,10654
345,71370525000,28,10619
346,4300000690,27,10370
347,7478000009,27,10367
348,7840000700,27,10357
349,2950000065,27,10353
350,1200000170,27,10334
351,4900001387,27,10330
352,1660051348,27,10309
353,441,27,10308
354,7478000005,27,10304
355,4900002426,27,10299
356,4171011342,27,10291
357,7618332378,27,10283
358,1200000921,27,10280
359,7802316155,27,10272
360,480,26,9966
361,7800000109,26,9965
362,7143400150,26,9963
363,1200000340,26,9962
364,7143400005,26,9952
365,7297900018,26,9943
366,1200000085,26,9934
367,7747010202,26,9927
368,4900000303,26,9926
369,7336070905,26,9915
370,7297900022,26,9901
371,2950005254,26,9899
372,2950089762,26,9898
373,2950085254,26,9895
374,470,26,9894
375,5490003019,26,9893
376,4640014021,26,9892
377,6647987071,26,9890
378,7241006950,26,9889
379,7840000267,26,9885
380,2950005762,25,9626
381,7800000830,25,9590
382,445,25,9584
383,7241009350,25,9563
384,7297900021,25,9563
385,6647987051,25,9554
386,2950001294,25,9549
387,74879400006,25,9533
388,7618316319,25,9530
389,4900000254,25,9522
390,1200000169,25,9510
391,7802316149,25,9506
392,5080000057,25,9500
393,455,25,9491
394,3120000839,25,9480
395,1060880027,24,9226
396,462,24,9210
397,6647947830,24,9209
398,8939615657,24,9209
399,8939615147,24,9201
400,447,24,9199
401,7840000708,24,9197
402,1690001752,24,9183
403,2950081254,24,9181
404,1200010694,24,9176
405,7143400085,24,9163
406,7020210104,24,9157
407,7840000750,24,9156
408,1200000820,24,9149
409,4171012288,24,9144
410,7572000020,24,9135
411,460,24,9117
412,1660051170,24,9114
413,7800001234,24,9114
414,7840000098,24,9063
415,4900000193,23,8853
416,4154508631,23,8831
417,6647987050,23,8801
418,432,23,8798
419,4171000000,23,8796
420,4640015021,23,8795
421,5490073508,23,8793
422,7747000000,23,8792
423,425,23,8786
424,1200000899,23,8781
425,1690000303,23,8780
426,5490000030,23,8775
427,7800000831,23,8773
428,7800008101,23,8773
429,1690000301,23,8769
430,8390000031,23,8766
431,7297900191,23,8760
432,8390000152,23,8758
433,4900000459,23,8753
434,7241009310,23,8747
435,7802316151,23,8694
436,3120000890,23,8689
437,3120000895,23,8673
438,7336070916,22,8447
439,1060880029,22,8434
440,8813099464,22,8430
441,5080000067,22,8417
442,8939615608,22,8415
443,454,22,8396
444,7800000530,22,8395
445,2950081762,22,8388
446,1200000310,22,8374
447,4900002398,22,8374
448,5490000097,22,8371
449,2950001762,22,8356
450,2950080254,22,8352
